name,product_id,is_outsourcing,product_code,quantity_product
Đai cotton 3 đường 3.5cm VAC06 Black úp mí lót gòn - lót giấy 80G Black,9478,1,4-CVAC06-BLK-A6-35,0.000000
Viền 2.8cm Vải Kate Dark Green Số 10,9479,1,4-KATE00-DGR-00-28,1679.500000
BTP 9.2cm vải Cotton VAC14 Navy 282C (19-3920 TCX),9480,1,9-CVAC14-NAV-00-92,0.000000
Đai cotton 3 đường 3.5cm VAC14 Navy 282C úp mí lót gòn - lót giấy 80G Black,9481,1,4-CVAC14-NAV-A6-35,0.000000
BTP 9.2cm Vải Cotton VAC88 Calming Blue (19-3864 TCX),9482,1,9-CVAC88-CMB-00-92,0.000000
Đai cotton 3 đường 3.5cm VAC88 Caming Blue  úp mí lót gòn - lót giấy 80G Black,9483,1,4-CVAC88-CMB-A6-35,0.000000
Viền 2.8cm Vải Kate Royal,9484,1,4-KATEIW-ROL-00-28,945.500000
Viền 2.8cm Kate Royal in lụa,9485,1,4-KATEIW-ROL-NL-28,0.000000
BTP 11.8cm Vải 100% polyester PH0563-B Sand,9486,1,9-PH563B-SAN-00-12,0.000000
BTP 11.8cm Vải 100% polyester PH0563-B Black,9487,1,9-PH563B-BLK-00-12,0.000000
Đai PH0563-B 4 đường 4.7cm Black úp mí lót giấy 80G Black,9488,1,4-PH563B-BLK-DB-47,0.000000
BTP 4.5cm Giấy 80g White,9489,1,9-GIA80G-WHI-45-TA,0.000000
Đai PH0563-B 4 đường 4.7cm Sand úp mí lót giấy 80G White,9490,1,4-PH563B-SAN-DW-47,0.000000
Vải Jean Navy wash,9491,1,1-JEAN00-NAV-WS-AK,43.020000
Vải Jean Navy wash ép lưới màn 80G Black,9492,1,1-JEAN00-NAV-W2-AK,0.200000
Vải 100% Recycled Nylon C3W-1R 3PLY Light Gray (13-4201 TCX) in sub ép lưới màn 80G White,9493,1,1-3W1RIN-LRY-L1-VJ,0.000000
Vải 100% Recycled Nylon C3W-1R 3PLY Light Gray (13-4201 TCX) in sub ép lưới màn 28G White,9494,1,1-3W1RIN-LRY-L3-VJ,0.000000
Chỉ thêu Danh Tường D20089,9495,0,7-D20089-000-50-DT,0.000000
Chỉ thêu Danh Tường D40106,9496,0,7-D40106-000-50-DT,0.000000
Viền 2.8cm Kate Dark Green số 10 in lụa,9497,1,4-KATEHV-DGR-NL-28,0.000000
Nhãn dệt khóa W66mm x H20mm HM-220630-SV AASEN,9498,0,8-HM0409-000-DE-TL,794.000000
Vải 100% Nylon NYS20945 = NYL-4D1132 C0 African Violet ép keo 6015 White,9499,1,1-NY1132-AFV-K3-HG,0.000000
Vải Microfiber nhung Navy 282C (19-3923 TCX) ép lưới màn 28G Black,9501,1,1-MICRO1-NAV-L4-AT,0.000000
Vải Cotton VAC06 Black nhung (19-4007 TCX) ép lưới màn 80G Black,9502,1,1-VAC06N-BLK-L2-HV,0.000000
Máy in kim LQ-310 ( Phong Vũ ),9503,0,9-CCDCVP-127-00-AK,1.000000
Vải poly gân xéo White ép vải 65/35 Black,9504,1,1-POLYGX-WHI-V3-AK,0.500000
Vải poly gân xéo White in sub ép vải 65/35 Black,9505,1,1-POGXIN-WHI-V3-AK,2.000000
Logo Silicone W24mm x H20mm HM-220630-PZ TUNING,9506,0,8-HM0410-000-SI-TG,22.000000
Nhãn dệt đai W40mm x H55mm HM-220630-PZ TUNING,9507,0,8-HM0411-000-DE-TL,592.000000
Vải 100% Polyester FVC2585QD Green (16-5810 TCX) ép vải kate Black,9508,1,1-P2585Q-GRN-V1-EV,2.100000
Logo silicon W130mm x H43mm HM-PZ TUNING màu White (KHCC-HM),9509,0,8-HM0412-000-SI-HM,0.000000
Logo silicon W130mm x H43mm HM-PZ TUNING màu Black/Red/White (KHCC-HM),9510,0,8-HM0413-000-SI-HM,50.000000
Viền 2.8cm Kate Grayed Jade số 10,9511,1,4-KATE00-GJE-N0-28,56.540000
Vải 100% Polyester FVC2585QD Green (16-5810 TCX) ép lưới màn 80G Black,9512,1,1-P2585Q-GRN-L2-EV,0.000000
BTP 7.8cm vải 100% Polyester FVC2585QD Green (16-5810 TCX) ép lưới màn 80G Black,9513,1,9-P2585Q-GRN-L2-78,0.000000
Đai FVC2585QD 4 đường 3.0cm Green ép lưới màn 80G Black úp mí lót gòn - lót giấy 80G Black,9514,1,4-P2585Q-GRN-D8-30,0.000000
Vải 100% Polyester FVC2585QD Green (16-5810 TCX) ép lưới màn 28G Black,9515,1,1-P2585Q-GRN-L4-EV,0.000000
Vải Cotton VAC48 Vice Blue (16-4535 TCX) ép vải kate Black,9516,1,1-CVAC48-VBL-V1-IW,0.000000
Viền 1.7cm sandwich cotton VAC07 Gray (16-3850TCX),9517,1,4-CVAC07-GRY-N0-17,45.000000
Nhãn dệt đai W40mm x H55mm HM-220629-FENDT,9518,0,8-HM0414-000-DE-TL,186.000000
Barcode W54mm x H28mm KHCC-JP-ROCK 2022 BUCKET WHITE,9521,0,9-CJP002-000-00-JP,10.000000
Hangtag H60mm x W40mm KHCC-JP-UR BASEBALL ADULT,9522,0,9-HJP011-000-00-JP,0.000000
Hangtag H60mm x W40mm KHCC-JP-UR SNAPBACK ADULT,9523,0,9-HJP012-000-00-JP,0.000000
Hangtag H60mm x W40mm KHCC-JP-UR SNAPBACK KIDS,9524,0,9-HJP013-000-00-JP,0.000000
Barcode W54mm x H28mm KHCC-JP-ROCK 2022 BUCKET BLACK,9525,0,9-CJP001-000-00-JP,20.000000
BTP 7.8cm vải 100% Polyester FVC2585QD Fandango Pink (17-1937TCX) ép lưới màn 80G White,9526,1,9-P2585Q-FPK-L1-78,0.000000
Đai FVC2585QD 4 đường 3.0cm Fandango Pink ép lưới màn 80G White úp mí lót gòn - lót giấy 80G White,9527,1,4-P2585Q-FPK-D7-30,0.000000
Khóa nhựa bấm 7 lỗ WW-NETTDPE-0402 Olive,9528,0,6-NH7000-OLI-00-WW,620.880000
Khóa nhựa bấm 7 lỗ WW-NETTDPE-0405 Rose,9529,0,6-NH7000-RSE-00-WW,1671.880000
Vải 100% Polyester chống thấm nước NA46099 Warm Gray 1C,9530,0,1-P46099-WGY-00-NH,366.370000
Sticker W100mm x H50mm CZ68-220615 DK-Green MI,9531,0,9-SCZ001-000-00-TL,0.000000
Sticker W100mm x H50mm CZ68-220615 Warm Grey MI,9532,0,9-SCZ002-000-00-TL,0.000000
Sticker W100mm x H50mm CZ68-220615 DK-Green CO,9533,0,9-SCZ003-000-00-TL,0.000000
Sticker W100mm x H50mm CZ68-220615 Blue Navy MI,9534,0,9-SCZ004-000-00-TL,20.000000
Sticker W100mm x H50mm CZ68-220615 Blue Navy CO,9535,0,9-SCZ005-000-00-TL,0.000000
Sticker W100mm x H50mm CZ68-220615 Warm Grey CO,9536,0,9-SCZ006-000-00-TL,0.000000
Sticker W100mm x H50mm CZ68-220615 Blue Navy NEW MICROFIBER and NEW SWEATBAND,9537,0,9-SCZ007-000-00-TL,0.000000
Khóa + nhị bạc khắc lazer 15*2.5mm HM-220629-FENDT,9538,1,6-BK0011-000-LG-TP,0.000000
Chỉ thêu Danh Tường D342,9539,0,7-CTD342-000-50-DT,0.000000
Vải 100% Polyester FVC2585QD Mosaic Blue (18-4528 TCX) ép lưới màn 80G Black,9540,1,1-P2585Q-MBL-L2-EV,0.000000
Vải lưới DM-3101-5 White 11-0601 TCX,9541,0,1-L31015-WHI-00-DD,0.000000
Vải 100% Polyester FVC2585QD Fandango Pink (17-1937TCX) ép vải Kate Black,9542,1,1-P2585Q-FPK-V1-EV,1.100000
Vải 100% Polyester FVC2585QD Fandango Pink (17-1937TCX) ép lưới màn 80G Black,9543,1,1-P2585Q-FPK-L2-EV,2.100000
BTP 7.8cm vải 100% Polyester FVC2585QD Mosaic Blue (18-4528 TCX) ép lưới màn 80G Black,9544,1,9-P2585Q-MBL-L2-78,0.000000
Đai FVC2585QD 4 đường 3.0cm Mosaic Blue ép lưới màn 80G Black úp mí lót gòn - lót giấy 80G Black,9545,1,4-P2585Q-MBL-D8-30,0.000000
Máy đóng nút Max-818,9546,0,9-CCDCSX-416-00-AK,0.000000
Chân vịt đũa sắt,9547,0,9-CCDCSX-417-00-AK,0.000000
Cử treo quay vành,9548,0,9-CCDCSX-418-00-AK,0.000000
Chân vịt diểu máy bước trái,9549,0,9-CCDCSX-419-00-AK,0.000000
Chân vịt diễu máy bước phải,9550,0,9-CCDCSX-420-00-AK,0.000000
Ốc bắt cử viền 1.0cm,9551,0,9-CCDCSX-421-00-AK,0.000000
Nhựa dán chân vịt có keo,9552,0,9-CCDCSX-422-00-AK,0.000000
Vải poly gân xéo White in sub ép lưới màn 80G Black,9553,1,1-POGXIN-WHI-L2-AK,1.000000
Vải Cotton VAC59 Oceanside Blue (19-4024 TCX) cào nhung,9554,1,1-CVAC59-OSB-CN-HV,5.000000
Chỉ thêu Gingko G697,9555,0,7-CTG697-000-50-NI,0.000000
Viền 3.6cm vải poly gân xéo White in sub ép lưới màn 80G Black,9557,1,4-POGXIN-WHI-N2-36,25.600000
Vải thun lưới mè VN-001SB Warm Gray 1C,9558,0,1-THUNME-WGY-00-CM,782.420000
Vải thun lưới mè VN-001SB Navy 282C,9559,0,1-THUNME-NAV-00-CM,656.360000
Vải thun lưới mè VN-001SB Dark Green (19-5917 TCX),9560,0,1-THUNME-DGR-00-CM,694.100000
Vải 100% Polyester chống thấm nước NA46099 Navy 282C,9561,0,1-P46099-NAV-00-NH,553.150000
Vải 100% Polyester chống thấm nước NA46099 Dark Green (19-5917 TCX),9562,0,1-P46099-DGR-00-NH,505.850000
Viền 3.6cm da lộn Brown số 268 ép lưới màn 80G Black,9563,1,4-SUEDE0-BRO-N2-36,86.560000
Chỉ may Phong Phú 30/3 C3948 Maroon,9564,0,7-CM3948-303-30-PP,1.900000
Chỉ may Phong Phú 30/3 C8660 Brown,9565,0,7-CM8660-303-30-PP,6.900000
Mút xốp 2mm White,9566,0,9-MUTXOP-WHI-20-TV,703.000000
Chỉ may Phong Phú 30/3 C3975 Cardinal,9567,0,7-CM3975-303-30-PP,2.900000
BTP 3.5cm mút xốp 2mm White,9568,1,9-MUTXOP-WHI-20-35,0.000000
BTP 9.2cm vải Cotton VAC03 Maroon (19-1725 TCX),9569,1,9-CVAC03-MAR-00-92,0.000000
Đai cotton 4 đường 3.5cm VAC03 Maroon úp mí lót gòn - lót mút 2mm - lót giấy 80G White,9570,1,4-CVAC03-MAR-DM-35,0.000000
BTP 9.2cm vải Cotton Burgundy số 49 (19-1724 TCX),9571,1,9-COVAC0-BGD-00-92,0.000000
Đai cotton 4 đường 3.5cm Burgundy số 49 (19-1724 TCX) úp mí lót gòn - lót mút 2mm - lót giấy 80G White,9572,1,4-COVAC0-BGD-DM-35,0.000000
BTP 9.2cm vải 65/35 Graphite số 16,9573,1,9-CO6535-GRP-00-92,0.000000
Đai 65/35 4 đường 3.5cm Graphite số 16 úp mí lót gòn - lót mút 2mm - lót giấy 80G White,9574,1,4-CO6535-GRP-DM-35,0.000000
Chỉ may Phong Phú 30/3 C9870 Gray,9575,0,7-CM9870-303-30-PP,15.000000
Chỉ may Phong Phú 30/3 C8347 Beige,9576,0,7-CM8347-303-30-PP,24.000000
Chỉ may Phong Phú 30/3 C6952 Teal,9577,0,7-CM6952-303-30-PP,3.000000
Chỉ may Phong Phú 30/3 C6767 Green,9578,0,7-CM6767-303-30-PP,2.000000
Khuôn dập + ép con giống da W65mm x H65mm HM-220624-BOPP,9579,0,9-HM0408-000-DA-TQ,1.000000
Vải 100% Polyester FVC2585QD Green (16-5810 TCX) ép lưới màn 80G White,9580,1,1-P2585Q-GRN-L1-EV,0.000000
BTP 7.8cm vải 100% Polyester FVC2585QD Green (16-5810 TCX) ép lưới màn 80G White,9581,1,9-P2585Q-GRN-L1-78,0.000000
Đai FVC2585QD 4 đường 3.0cm Green ép lưới màn 80G White úp mí lót gòn - lót giấy 80G White,9582,1,4-P2585Q-GRN-D7-30,162.430000
BTP 9.2cm vải 65/35 White (11-4001 TCX),9583,1,9-CO6535-WHI-00-92,0.000000
Đai 65/35 4 đường 3.5cm White úp mí lót gòn - lót mút 2mm - lót giấy 80G White,9584,1,4-CO6535-WHI-DM-35,0.000000
BTP 9.2cm Vải 65/35 Sage (17-6206 TCX) số 14,9585,1,9-CO6535-SAG-00-92,0.000000
Đai 65/35 4 đường 3.5cm Sage (17-6206 TCX) số 14 úp mí lót gòn - lót mút 2mm - lót giấy 80G White,9586,1,4-CO6535-SAG-DM-35,0.000000
Chỉ may Phong Phú 30/3 C7930 Captain's Navy,9587,0,7-CM7930-303-30-PP,12.500000
Chỉ may Phong Phú 30/3 C1712 White,9588,0,7-CM1712-303-30-PP,39.700000
Chỉ may Phong Phú 30/3 C8119 Beige,9589,0,7-CM8119-303-30-PP,1.000000
Vải 100% Polyester FVC2585QD Green (16-5810 TCX) ép vải kate White,9590,1,1-P2585Q-GRN-V2-EV,0.000000
Chỉ may Phong Phú 30/3 C7976 Navy,9591,0,7-CM7976-303-30-PP,6.000000
Con giống da W60mm x H35mm HM-220706-WEBER,9592,0,8-HM0415-000-DA-TQ,47.000000
Con giống dệt W60mm x H60mm HM-220706-WEBER,9593,0,8-HM0416-000-DE-TL,899.000000
Con giống dệt W36mm x H36mm DYC-CH1-220628-Fondation Valmont,9594,0,8-DY0134-000-DE-TL,0.000000
BTP 9.2cm vải 65/35 Black (19-4007 TCX),9595,1,9-CO6535-BLK-00-92,0.000000
Đai 65/35 4 đường 3.5cm Black úp mí lót gòn - lót mút 2mm - lót giấy 80G Black,9596,1,4-CO6535-BLK-DU-35,16.300000
BTP 9.2cm vải 65/35 Slate Lilac (19-4026 TCX) số 21,9597,1,9-CO6535-SLL-00-92,0.000000
Đai 65/35 4 đường 3.5cm Slate Lilac (19-4026 TCX) số 21 úp mí lót gòn - lót mút 2mm - lót giấy 80G Black,9598,1,4-CO6535-SLL-DU-35,0.000000
Chỉ may Phong Phú 30/3 Black,9599,0,7-CM0BLK-303-30-PP,1.000000
Viền 2.8cm Kate Slate Lilac,9600,1,4-KATE00-SLL-N0-28,423.040000
Chỉ may Phong Phú 30/3 C7952 Navy,9601,0,7-CM7952-303-30-PP,5.000000
Nhãn dệt đai W55mm x H55mm BF-220704-DOWNTOWN REPRESENTER,9602,0,8-BF0131-000-DE-TL,899.000000
Tấm lót 5 lớp 60*20cm,9603,0,9-TL6020-Y00-5L-BN,832.000000
Nhãn dệt khóa W65mm x H20mm BF-220704-DOWNTOWN REPRESENTER,9604,0,8-BF0132-000-DE-TL,899.000000
Vải Microfiber Black ép lưới màn 80G Black,9605,1,1-MICRO0-BLK-L2-HV,1.050000
Vải 100% Polyester Askin Black,9606,0,1-POLYAS-BLK-00-CA,0.400000
Vải 100% Polyester Askin White,9607,0,1-POLYAS-WHI-00-CA,276.400000
Vải 100% Polyester Askin Navy,9608,0,1-POLYAS-NAV-00-CA,0.000000
Đai cotton 4 đường 3.5cm VAC08 White úp mí lót gòn - lót mút 2mm - lót giấy 80G White,9609,1,4-CVAC08-WHI-DM-35,0.300000
BTP 9.2cm vải 65/35 Storm Gray (19-3910 TCX) số 18,9610,1,9-CO6535-SGR-00-92,0.000000
Đai 65/35 4 đường 3.5cm Storm Gray (19-3910 TCX) số 18 úp mí lót gòn - lót mút 2mm - lót giấy 80G White,9611,1,4-CO6535-SGR-DM-35,0.000000
Vải da lộn Burgundy số 299 ép lưới màn 80G Black,9612,1,1-SUEDE0-BGD-L2-TQ,0.000000
Chỉ may Phong Phú 30/3 C9666 Storm Gray,9613,0,7-CM9666-303-30-PP,2.000000
Vải da lộn Light Brown số 154,9614,0,1-SUEDE0-LBN-00-TQ,39.700000
Vải lưới DM-3110-5 White,9615,0,1-L31105-WHI-00-DD,262.100000
Chỉ may Phong Phú 30/2 EH14Z Sky Blue,9616,0,7-CEH14Z-302-30-PP,0.000000
BTP 9.2cm vải 65/35 Navy (19-3810 TCX) số 34,9617,1,9-CO6535-NAV-00-92,0.000000
Đai 65/35 4 đường 3.5cm Navy (19-3810 TCX) số 34 úp mí lót gòn - lót mút 2mm - lót giấy 80G White,9618,1,4-CO6535-NAV-DM-35,19.600000
Chỉ may Phong Phú 30/3 C7982 Navy,9619,0,7-CM7982-303-30-PP,4.500000
Chỉ may Phong Phú 30/3 C3943 Maroon,9620,0,7-CM3943-303-30-PP,2.000000
Chỉ may Phong Phú 40/2 C8918 Brown,9621,0,7-CM8918-BRO-50-PP,2.000000
Chỉ may Phong Phú 30/3 C8599 Beige,9622,0,7-CM8599-303-30-PP,2.000000
Vải da lộn Light Brown số 154 ép lưới màn 80G Black,9623,1,1-SUEDE0-LBN-L2-TQ,0.000000
Chỉ may Phong Phú 30/3 C5544 Gray,9624,0,7-CM5544-303-30-PP,1.400000
Vải Cotton Burgundy số 49 (19-1724 TCX) ép vải kate White,9625,1,1-COVAC0-BGD-V2-HV,0.000000
Vải PU trơn BLack,9626,0,1-PUTR00-BLK-00-AK,11.200000
Hangtag H50mm x W80mm JP-ALMOND EYE 2021,9627,0,9-HJP014-000-00-TL,289.000000
Logo cườm JP-Almond Eye 2021,9628,0,9-DCUOM1-000-00-AK,325.000000
BTP 8.4cm vải 100% polyester PH0757 Sand,9629,1,9-PH0757-SAN-00-84,0.000000
Đai PH0757 4 đường 3.5cm Sand úp mí lót giấy 80G White,9630,1,4-PH0757-SAN-DW-35,43.260000
Nhãn in satin W30mm x H80mm JP-Conan,9631,0,8-JP0107-000-ST-TL,0.000000
Sticker W50mm x H50mm JP-Conan (KHCC-JP),9632,0,9-SJP001-000-00-JP,10.000000
BTP 9.2cm Vải Cotton VAC12 Royal (19-3953 TCX),9633,1,9-CVAC12-ROL-00-92,0.000000
Đai cotton 3 đường 3.5cm VAC12 Royal úp mí lót gòn - lót giấy 150G White,9634,1,4-CVAC12-ROL-AI-35,0.000000
Mút lót thêu 2mm Sky Blue 75C,9635,0,9-MUTH75-SBL-02-DH,54.000000
Mút lót thêu 2mm Red 75C,9636,0,9-MUTH75-RED-02-DH,0.000000
Viền 2.8cm Kate Cream in lụa,9637,1,4-KATE00-CRM-NL-28,0.500000
Vải 100% Polyester FVC2585QD Aqua (14-4812 TCX) ép lưới màn 80G White,9638,1,1-P2585Q-AQA-L1-EV,0.000000
Vải 100% polyester PH0563-R Black,9639,0,1-PH563R-BLK-00-UL,23.432000
Vải 100% polyester LK-W384 Wine,9640,0,1-PW384R-WIN-00-LK,3.900800
Vải 100% polyester LK-W384 Brown,9641,0,1-PW384R-BRO-00-LK,0.002000
Kẹp Vải,9642,0,9-CCDCSX-423-00-AK,0.000000
Dầu vệ sinh máy,9643,0,9-CCDCSX-424-00-AK,0.000000
BTP 7.8cm Vải Cotton VAC88 Calming Blue (19-3864 TCX),9644,1,9-CVAC88-CMB-00-78,0.000000
Đai cotton 4 đường 3.0cm VAC88 Caming Blue  úp mí lót gòn - lót giấy 80G Black,9645,1,4-CVAC88-CMB-D6-30,0.000000
Vải 100% polyester LK-W384 Brown ép lưới màn 80G White,9646,1,1-PW384R-BRO-L1-LK,0.000000
Vải 100% polyester LK-W384 Wine ép lưới màn 80G White,9647,1,1-PW384R-WIN-L1-LK,0.000000
Logo ép nhiệt Silicone W35mm x H35mm Ci-Badge Grid-002,9648,0,8-CI0091-000-EN-TR,2377.210000
Thùng 3 lớp 60*25*18 cm màu vàng không in ( thùng đóng hàng mẫu ),9649,0,9-602518-Y00-3L-BN,50.000000
BTP 7.8cm Vải Microfiber White,9650,1,9-MICRO0-WHI-00-78,0.000000
Đai cotton 3 đường 3.5cm VAC12 Royal cuốn 2 bên mép lót gòn - lót giấy 80G White,9651,1,4-CVAC12-ROL-A5-35,0.000000
Khuôn dập + ép con giống da dập chìm W40mm x H40mm JP-DOMDOM,9652,0,9-JP0104-000-00-TQ,1.000000
BTP 5.5cm vải Cotton VAC28 A Gold (14-1064 TCX),9653,1,9-CVAC28-AGD-00-55,0.000000
Viền 2.8cm Kate Carrot Curl số 15 in lụa,9655,1,4-KATE00-CAR-NL-28,0.000000
Viền 3.6cm Cotton VAC28 A Gold (14-1064 TCX),9656,1,4-CVAC28-AGD-N0-36,145.000000
Viền 3.6cm Cotton VAC30 Air Force Blue (17-4041 TCX),9657,1,4-CVAC30-AFB-N0-36,105.000000
BTP 5.5cm vải Cotton VAC30 Air Force Blue (17-4041 TCX),9658,1,9-CVAC30-AFB-00-55,0.000000
Đai cotton 2 đường 3.5cm VAC28 A Gold không cuốn mí lót gòn - lót giấy 80G Black,9659,1,4-CVAC28-AGD-I6-35,0.000000
Đai cotton 2 đường 3.5cm VAC30 Air Force Blue không cuốn mí lót gòn - lót giấy 80G Black,9660,1,4-CVAC30-AFB-I6-35,0.000000
Viền 2.8cm Kate Sky Blue in lụa,9661,1,4-KATE00-SBL-NL-28,0.130000
Vải 100% Polyester gân xéo NA46343 White in sub,9662,1,1-6343IN-WHI-00-NH,31.500000
Vải 100% Polyester gân xéo NA46343 White in sub ép vải kate Black,9663,1,1-6343IN-WHI-V1-NH,4.000000
Vải 100% Polyester gân xéo NA46343 White in sub ép vải kate White,9664,1,1-6343IN-WHI-V2-NH,20.000000
Nhãn in satin W30mm x H80mm JP-220607-UTOKYO,9665,0,8-JP0108-000-ST-TL,1796.000000
Nhãn in satin W30mm x H80mm JP-220518-WHIRLPOOL,9666,0,8-JP0109-000-ST-TL,853.500000
Nhãn in satin W30mm x H80mm JP-220712-GLORY SATIN LABEL 1 100% COTTON,9667,0,8-JP0110-000-ST-TL,3026.000000
Nhãn in satin W30mm x H80mm JP-220712-GLORY SATIN LABEL 2 100% COTTON & SIDE&BACK : MESH,9668,0,8-JP0111-000-ST-TL,2296.000000
Nhãn in satin W30mm x H80mm JP-220712-GLORY SATIN LABEL 3 DM-3101-4,9669,0,8-JP0112-000-ST-TL,2155.530000
Vải 88% Nylon66 12% Spandex FVC4245NFRR Black,9670,0,1-NY4245-BLK-00-EV,6.140000
Vải 100% polyester NA43348 màu White,9671,0,1-P43348-WHI-00-NH,0.000000
Vải Microfiber White in sub ép lưới màn 80G Black - ép keo 1025 White,9672,1,1-MICRIN-WHI-S1-HV,0.000000
Chỉ thêu Phong Phú B0419,9673,0,7-CT0419-000-30-PP,0.000000
Vải 100% Wool woven 4047U-2-105 Maroon (KHCC-Proper Cloth),9674,0,1-WU2105-MAR-00-PO,13.150000
Vải 100% Wool woven 4047U-2-91 Dark Green (KHCC-Proper Cloth),9675,0,1-WOU291-DGR-00-PO,13.150000
Nhãn dệt đai W74mm x H28mm Ci-WO-CLB-00,9676,0,8-CI0092-000-DE-MX,4193.000000
Viền 3.6cm FVC2184 = FVC80983 UVQD Royal Navy ép lưới màn 80G White,9677,1,4-P983UV-RNY-N1-36,50.800000
Viền 3.6cm FVC2184 = FVC80983 UVQD Shell ép lưới màn 80G White,9678,1,4-P983UV-SHL-N1-36,2.950000
Viền 3.6cm FVC2184 = FVC80983 UVQD Downpour ép lưới màn 80G White,9679,1,4-P983UV-DPR-N1-36,4.000000
Viền 3.6cm cotton VAC14 Navy 282C,9680,1,4-CVAC14-NAV-N0-36,0.000000
Vải 100% polyester FVC2184 = FVC80983 UVQD Sand dollar BC-grade,9681,0,1-P983UV-SDB-00-EV,160.400000
BTP 5.5cm vải Cotton VAC14 Navy 282C (19-3920 TCX),9682,1,9-CVAC14-NAV-00-55,0.000000
Đai cotton 2 đường 3.5cm VAC14 Navy 282C không cuốn mí lót gòn - lót giấy 80G Black,9683,1,4-CVAC14-NAV-I6-35,0.000000
Vải lưới DM 3090 Gold 15-1062 TCX,9684,0,9-L03090-GLD-00-AK,30.000000
Barcode W39mm x H26mm CIE-220714-Elena White,9685,0,9-CCI053-000-00-TA,0.000000
Barcode W39mm x H26mm CIE-220714-Elena Forest,9686,0,9-CCI054-000-00-TA,0.000000
Vải 100% polyester FVC2184 = FVC80983 UVQD Sand dollar BC-grade ép lưới màn 80G White,9687,1,1-P983UV-SDB-L1-EV,9.000000
Vải 100% polyester FVC2184 = FVC80983 UVQD Sand dollar BC-grade ép keo 6015 White,9688,1,1-P983UV-SDB-K3-EV,0.830000
BTP 7.4cm Vải 100% Polyester FVC2184 = FVC80983 UVQD Downpour,9689,1,9-P983UV-DPR-00-74,0.000000
BTP 7.4cm Vải 100% polyester PH0563-B Downpour,9690,1,9-PH563B-DPR-00-74,0.000000
BTP 8.4cm Vải 100% polyester PH0563-B Downpour,9691,1,9-PH563B-DPR-00-84,0.000000
Đai PH0563-B 4 đường 3.5cm Downpour úp mí lót giấy 80G White,9692,1,4-PH563B-DPR-DW-35,3.120000
BTP 8.4cm Vải 100% polyester PH0563-B Royal Navy,9693,1,9-PH563B-RNY-00-84,0.000000
Đai PH0563-B 4 đường 3.5cm Royal Navy úp mí lót giấy 80G Black,9694,1,4-PH563B-RNY-DB-35,0.000000
BTP 7.8cm vải Cotton VAC90 Bright Rose (18-1945TCX),9695,1,9-CVAC90-BRE-00-78,0.000000
Đai cotton 4 đường 3.0cm VAC90 Bright Rose úp mí lót gòn - lót giấy 80G White,9696,1,4-CVAC90-BRE-D5-30,0.000000
Dây size felt 5mm White,9697,1,5-DAFELT-WHI-05-TA,0.000000
Vải 100% Polyester gân xéo NA46343 White ép lưới màn 80G White,9698,1,1-P46343-WHI-L1-NH,98.000000
Vải 100% Polyester gân xéo NA46343 White ép vải Kate White,9699,1,1-P46343-WHI-V2-NH,243.000000
Vải 100% Polyester gân xéo NA46343 White ép lưới màn 80G Black,9700,1,1-P46343-WHI-L2-NH,3.500000
Vải 100% Polyester gân xéo NA46343 White ép vải Kate Black,9701,1,1-P46343-WHI-V1-NH,59.000000
Chỉ thêu Danh Tường D30107,9702,0,7-D30107-000-50-DT,0.000000
Vải 100% Polyester J1256-023 Cream,9703,0,1-PJ1256-CRM-00-BT,320.460000
Vải 100% Polyester J1256-023 Cream ép lưới màn 80G White,9704,1,1-PJ1256-CRM-L1-BT,0.000000
Nhãn dệt W20mm x H35mm DYC-CH1-220519-Beanie Label,9705,0,8-DY0153-000-DE-TL,713.000000
Nhãn in satin W30mm x H80mm JP-220518-OHITOYO,9706,0,8-JP0113-000-ST-TL,853.000000
Hangtag H50mm x W80mm JP-220616-TITLE HOLDER,9707,0,9-HJP015-000-00-TL,690.000000
Nhãn in satin W30mm x H80mm JP-220620-MEIJI DM MESH,9708,0,8-JP0114-000-ST-TL,853.000000
Nhãn in satin W30mm x H80mm JP-220620-MEIJI 100% Cotton,9709,0,8-JP0115-000-ST-TL,706.000000
Felt Dark Green,9710,0,9-FELT00-DGR-00-AK,137.160000
Chỉ may Phong Phú 40/2 C4812 Red,9711,0,7-CM4812-RED-50-PP,8.000000
Nhãn dệt đai W77mm x H28mm DYC-BE PROUD CAP,9712,0,8-DY0154-000-DE-TL,767.000000
Vải 100% polyester NA43348 màu Black (NCC Nam Anh) ép lưới màn 28G White,9713,1,1-P43348-BLK-L3-NH,0.000000
Vải 100% polyester NA43348 màu White ép lưới màn 28G White,9714,1,1-P43348-WHI-L3-NH,0.000000
Vải nỉ Black,9715,0,1-NI0000-BLK-00-AK,20.000000
Viền 2.8cm vải Microfiber Navy (19-4028 TPX),9716,1,4-MICRO0-NAV-00-28,9.000000
Vải Microfiber Black ép vải Kate Black,9717,1,1-MICRO0-BLK-V1-HV,20.380000
Chỉ thêu Gingko G773,9718,0,7-CTG773-000-50-NI,0.000000
Vải kate Grey 14-4105 TCX (sử dụng DM 3090 Stone và Grey ĐH Bex),9719,0,1-KATE00-GRE-00-HV,1621.860000
Viền 3.6cm NYS20945 = NYL-4D1132 C0 Captain's Navy ép lưới màn 80G White,9720,1,4-NY1132-CSN-L1-36,502.000000
