name,product_id,outsourcing_order_id,is_complete_order,outsourcing_quantity,is_complete_order_detail,outsourcing_status
SA-SHAWEEL-38063,8456,226,1,230.000000,1,completed
DYC-US-220408-Philippe Shangti-547-Opt01,8352,225,1,80.000000,1,completed
DYC-US-220408-Philippe Shangti-547-Opt01,8331,225,1,80.000000,1,completed
DYC-US-220507-Sophia Lopez-565-Opt04,7196,224,1,180.000000,1,completed
TTD-200622-112-Trung Việt,1233,223,1,380.000000,1,completed
HM-220602-DESK7,8909,222,1,110.000000,1,completed
HM-220602-DESK7,8883,222,1,110.000000,1,completed
AD-220525-DJ BENS,9056,221,1,85.000000,1,completed
AD-220525-DJ BENS,9055,221,1,85.000000,1,completed
AD-220525-DJ BENS,9057,221,1,85.000000,1,completed
AD-220525-DJ BENS,8833,221,1,85.000000,1,completed
AD-220601-EX NIHILO STONE,8977,220,1,85.000000,1,completed
AD-220601-EX NIHILO STONE,8976,220,1,85.000000,1,completed
DYC-AU-220601-Network steel,8954,219,1,185.000000,1,completed
DYC-AU-220601-Network steel,8953,219,1,185.000000,1,completed
DYC-US-220525-Allied Marine-580-Opt04,8785,218,1,150.000000,1,completed
DYC-US-220525-Allied Marine-580-Opt04,8784,218,1,150.000000,1,completed
DYC-AU-220527-THE MUDGEE BREWING,8845,217,1,85.000000,1,completed
DYC-AU-220527-THE MUDGEE BREWING,8844,217,1,85.000000,1,completed
JP-220608-NAKAJIMA RACING 2022,8961,216,1,125.000000,1,completed
JP-220608-NAKAJIMA RACING 2022,8960,216,1,125.000000,1,completed
TTD-200622-111-Trung Việt,1066,215,1,5.500000,1,completed
TTD-200622-111-Trung Việt,938,214,1,4.000000,1,completed
TTD-200622-111-Trung Việt,8287,214,1,2.500000,1,completed
TTD-200622-111-Trung Việt,326,214,1,2.000000,1,completed
TTD-200622-111-Trung Việt,86,214,1,4.000000,1,completed
TTD-200622-111-Trung Việt,2276,214,1,12.000000,1,completed
TTD-200622-111-Trung Việt,8310,214,1,15.000000,1,completed
DYC-US-220602-HMY-582,8377,213,1,380.000000,1,completed
DYC-US-220602-HMY-582,8373,213,1,380.000000,1,completed
DYC-US-220602-HMY-583,6997,212,1,1000.000000,1,completed
DYC-US-220602-HMY-583,8601,212,1,400.000000,1,completed
DYC-US-220602-HMY-583,8598,212,1,380.000000,1,completed
DYC-CH1-220603-La Chocolaterie-58cm/55CM,8348,211,1,80.000000,1,completed
DYC-CH1-220603-La Chocolaterie-58cm/55CM,8327,211,1,80.000000,1,completed
TTD-GF,8860,210,1,400.000000,1,completed
TTD-GF,8430,210,1,400.000000,1,completed
TTD-180622-110-Trung Việt,1676,209,1,33.000000,1,completed
TTD-180622-110-Trung Việt,9043,209,1,6.000000,1,completed
TTD-180622-110-Trung Việt,9124,209,1,2.000000,1,completed
TTD-180622-110-Trung Việt,1033,209,1,2.000000,1,completed
TTD-GF 32/33/34/35/HM-ELF,8458,208,1,11600.000000,1,completed
TTD-GF 32/33/34/35/HM-ELF,8457,208,1,11600.000000,1,completed
TTD-GF 32/33/34/35/HM-ELF,8733,208,1,10500.000000,1,completed
TTD-GF 32/33/34/35/HM-ELF,8425,208,1,10500.000000,1,completed
R2B-107-18022985 NASUKO,8601,207,1,80.000000,1,completed
R2B-107-18022985 NASUKO,8598,207,1,80.000000,1,completed
TTD-170622-037-Hằng Phong,1061,206,1,28.000000,1,completed
TTD-170622-037-Hằng Phong,1062,206,1,8.000000,1,completed
TTD-170622-037-Hằng Phong,1065,206,1,28.000000,1,completed
TTD-170622-037-Hằng Phong,8403,206,1,117.000000,1,completed
TTD-160622-109-Trung Việt,608,205,1,127.000000,1,completed
TTD-160622-109-Trung Việt,1062,205,1,27.000000,1,completed
TTD-160622-109-Trung Việt,1065,205,1,101.000000,1,completed
CIE-220405-CLB White,7247,204,1,490.000000,1,completed
CIE-220405-CLB White,8506,204,1,570.000000,1,completed
CIE-220405-CLB White,8505,204,1,570.000000,1,completed
CIE-220405-CLB Red,8932,203,1,222.000000,1,completed
CIE-220405-CLB Red,8931,203,1,222.000000,1,completed
CIE-220405-CLB Red,7278,203,1,200.000000,1,completed
CIE-220405-CLB Purple,7741,202,1,190.000000,1,completed
CIE-220405-CLB Purple,8929,202,1,222.000000,1,completed
CIE-220405-CLB Purple,8928,202,1,222.000000,1,completed
CIE-220405-CLB Royal,7742,201,1,290.000000,1,completed
CIE-220405-CLB Royal,8933,201,1,350.000000,1,completed
CIE-220405-CLB Royal,8560,201,1,345.000000,1,completed
CIE-220405-CLB Forest,7734,200,1,400.000000,1,completed
CIE-220405-CLB Forest,8925,200,1,460.000000,1,completed
CIE-220405-CLB Forest,8923,200,1,460.000000,1,completed
CIE-220405-CLB Burgundy,7738,199,1,225.000000,1,completed
CIE-220405-CLB Burgundy,8922,199,1,280.000000,1,completed
CIE-220405-CLB Burgundy,8467,199,1,280.000000,1,completed
CIE-220405-CLB Black + CIE-210808-CRWCap SC - Chicago + CIE-210808-TRKCap SC - NYNY,7244,198,1,1700.000000,1,completed
TTD-160622-109-Trung Việt,1084,197,1,27.000000,0,completed
TTD-160622-109-Trung Việt,1088,197,1,101.000000,0,completed
CIE-210808-RDCap SC - Frame S - Uniform,8964,196,1,290.000000,1,completed
CIE-210808-RDCap SC - Frame S - Uniform,8963,196,1,290.000000,1,completed
CIE-210808-RDCap SC - Frame S - Uniform,7762,196,1,240.000000,1,completed
CIE-220405-CLB Black + CIE-210808-CRWCap SC - Chicago + CIE-210808-RDCap SC - Frame S - Shadowcast + CIE-210808-TRKCap SC - NYNY,8490,195,1,2350.000000,1,completed
CIE-220405-CLB Black + CIE-210808-CRWCap SC - Chicago + CIE-210808-RDCap SC - Frame S - Shadowcast + CIE-210808-TRKCap SC - NYNY,8489,195,1,2350.000000,0,completed
CIE-220405-CLB Black + CIE-210808-CRWCap SC - Chicago + CIE-210808-RDCap SC - Frame S - Shadowcast + CIE-210808-TRKCap SC - NYNY,7758,195,1,300.000000,0,completed
CIE-210808-RDCap SC - Frame S - Scout,7761,194,1,240.000000,1,completed
CIE-210808-RDCap SC - Frame S - Scout,8649,194,1,290.000000,1,completed
CIE-210808-RDCap SC - Frame S - Scout,8648,194,1,290.000000,1,completed
CIE-210808-RDCap SC - Frame S - Petra,7763,193,1,250.000000,1,completed
CIE-210808-RDCap SC - Frame S - Petra,8575,193,1,290.000000,1,completed
CIE-210808-RDCap SC - Frame S - Petra,8574,193,1,290.000000,1,completed
CIE-210808-ALZCap SC - Velocity Box - Stadium-Sublimation,7248,192,1,120.000000,1,completed
CIE-210808-ALZCap SC - Velocity Box - Stadium-Sublimation,8651,192,1,115.000000,1,completed
CIE-210808-ALZCap SC - Velocity Box - Stadium-Sublimation,8650,192,1,115.000000,1,completed
TTD-160622-109-Trung Việt,1236,191,1,4.000000,1,completed
TTD-160622-109-Trung Việt,1239,191,1,11.000000,1,completed
TTD-160622-109-Trung Việt,9042,191,1,44.000000,1,completed
TTD-160622-109-Trung Việt,9043,191,1,224.000000,1,completed
TTD-160622-109-Trung Việt,9097,191,1,44.000000,1,completed
TTD-160622-109-Trung Việt,1052,191,1,8.000000,1,completed
TTD-160622-109-Trung Việt,1057,191,1,28.000000,1,completed
TTD-160622-109-Trung Việt,9076,191,1,6.000000,1,completed
TTD-160622-109-Trung Việt,9046,191,1,27.000000,1,completed
TTD-160622-109-Trung Việt,9098,191,1,6.000000,1,completed
TTD-160622-109-Trung Việt,317,191,1,136.200000,1,completed
HM-220506-ELF VIKINGS TRUCKER,8859,190,1,85.000000,1,completed
HM-220506-ELF VIKINGS TRUCKER,8858,190,1,85.000000,1,completed
HM-220506-ELF LK TRUCKER,8768,189,1,85.000000,1,completed
HM-220506-ELF LK TRUCKER,8767,189,1,85.000000,1,completed
HM-220506-ELF GALAXY TRUCKER,8859,188,1,150.000000,1,completed
HM-220506-ELF GALAXY TRUCKER,8858,188,1,150.000000,1,completed
HM-220506-ELF FIRE TRUCKER,8843,187,1,85.000000,1,completed
HM-220506-ELF FIRE TRUCKER,8842,187,1,85.000000,1,completed
TTD-220514-HAYABUSA BLACK,8800,186,1,60.000000,1,completed
JP-220418-JAPAN CUP 2022,8463,185,1,30.000000,1,completed
JP-220418-JAPAN CUP 2022,8462,185,1,30.000000,1,completed
JP-220422-WASJ 2022,8559,184,1,130.000000,0,completed
JP-220422-WASJ 2022,8558,184,1,130.000000,0,completed
DYC-US-220507-Sophia Lopez-565-Opt03,7136,183,1,170.000000,0,completed
TTD-160622-109-Trung Việt,1809,182,1,36.000000,1,completed
TTDKTY-220525-MOVEMENT,9051,181,1,400.000000,1,completed
TTDKTY-220525-MOVEMENT,9049,181,1,400.000000,1,completed
R2B-100-AC2204800 CRESTOELEC,8601,180,1,75.000000,1,completed
R2B-100-AC2204800 CRESTOELEC,8598,180,1,75.000000,1,completed
TTD-100622-135-Quãng Viễn,6691,179,1,45.000000,1,completed
CIE-210808-ALZCap SC - Velocity Box - Stadium-Sublimation,8651,178,1,115.000000,1,completed
CIE-210808-ALZCap SC - Velocity Box - Stadium-Sublimation,8650,178,1,125.000000,1,completed
CIE-210808-ALZCap SC - Velocity Box - Stadium-Sublimation,7248,178,1,100.000000,1,completed
TTD-220410-PARAPACK LITE BEIGE TTD-220410-PARAPACK POOL GREEN  (Bù viền ),7282,177,1,50.000000,1,completed
TTD-220410-PARAPACK LITE BEIGE TTD-220410-PARAPACK POOL GREEN  (Bù viền ),8512,177,1,50.000000,1,completed
TTD-220410-PARAPACK LITE BEIGE TTD-220410-PARAPACK POOL GREEN  (Bù viền ),6968,177,1,63.000000,1,completed
HM-220505-NNM TWEET AW,8956,176,1,80.000000,1,completed
HM-220505-NNM TWEET AW,8955,176,1,80.000000,1,completed
HM-220512-3OFF SAND,8806,175,1,40.000000,1,completed
HM-220512-3OFF SAND,8805,175,1,40.000000,1,completed
HM-220512-3OFF GREEN,8759,174,1,40.000000,1,completed
HM-220512-3OFF GREEN,8757,174,1,40.000000,1,completed
HM-220530-PILOT FC,8758,173,1,110.000000,0,completed
HM-220530-PILOT FC,8755,173,1,110.000000,0,completed
HM-220523-ZIMMEREI SKY BLUE,8984,172,1,80.000000,1,completed
HM-220523-ZIMMEREI SKY BLUE,8983,172,1,80.000000,1,completed
DYC-US-220507-Sophia Lopez-565-Opt04,8722,171,1,70.000000,1,completed
DYC-US-220507-Sophia Lopez-565-Opt04,8721,171,1,70.000000,1,completed
JP-220523-SODASHI,8737,170,1,170.000000,1,completed
JP-220523-SODASHI,8736,169,1,200.000000,1,completed
JP-220523-SODASHI,8735,169,1,200.000000,1,completed
TTD-220517-SHONDO NONSH02 + TTD-220517-SHONDO NONSH01,8794,168,1,400.000000,1,completed
TTD-220517-SHONDO NONSH02 + TTD-220517-SHONDO NONSH01,8793,168,1,400.000000,1,completed
TTD-220517-SHONDO NONSH20,8821,167,1,200.000000,1,completed
TTD-220517-SHONDO NONSH20,8820,167,1,200.000000,1,completed
TTD-220517-SHONDO NONSH70,8823,166,1,200.000000,1,completed
TTD-220517-SHONDO NONSH70,8833,166,1,200.000000,1,completed
TTD-220422 GF Style 10 (2021),8823,165,1,200.000000,1,completed
TTD-220422 GF Style 10 (2021),8833,165,1,200.000000,1,completed
AD-220511-YELIR GRAY + PATCH GREY,8708,164,1,270.000000,1,completed
AD-220511-YELIR GRAY + PATCH GREY,8702,164,1,270.000000,1,completed
AD-220511-YELIR,8706,163,1,950.000000,1,completed
AD-220511-YELIR,8699,163,1,950.000000,1,completed
AD-220511-YELIR 28,8709,162,1,135.000000,1,completed
AD-220511-YELIR 28,8703,162,1,135.000000,1,completed
AD-220511-YELIR 5,8707,161,1,135.000000,1,completed
AD-220511-YELIR 5,8701,161,1,135.000000,1,completed
FELTBLACK,3983,160,1,22850.000000,1,completed
FELTBLACK,8427,160,1,3780.000000,1,completed
FELTBLACK,8429,160,1,6850.000000,1,completed
TTD-150622-108-Trung Việt,2337,159,1,13.000000,1,completed
TTD-150622-108-Trung Việt,9054,159,1,4.000000,1,completed
TTD-150622-108-Trung Việt,317,159,1,17.000000,1,completed
TTD-150622-108-Trung Việt,310,159,1,24.000000,1,completed
TTD-150622-108-Trung Việt,2169,159,1,165.000000,1,completed
Artist Series Trucker - 38003,8497,158,1,2700.000000,1,completed
Artist Series Trucker - 38003,8455,158,1,2700.000000,1,completed
Artist Series Trucker - 38003,8647,158,1,1020.000000,1,completed
Artist Series Trucker - 38003,8468,158,1,1020.000000,1,completed
R2B-101-AC2204792 ELCA CLOUD SERVICES,8601,157,1,75.000000,1,completed
R2B-101-AC2204792 ELCA CLOUD SERVICES,8598,157,1,75.000000,1,completed
R2B-93-AC2203479 LAMELCOLOR,7716,156,1,60.000000,1,completed
BEX-220218-PO508-PERF BLACK,8501,155,1,1280.000000,1,completed
BEX-220218-PO508-PERF BLACK,8496,155,1,1280.000000,1,completed
BEX-220218-PO508-PERF BLACK,8502,155,1,640.000000,1,completed
BEX-220218-PO508-PERF BLACK,8498,155,1,640.000000,1,completed
TTD-130622-107-Trung Việt,620,154,1,12.000000,1,completed
DYC-US-220409-Sealegs-548,8513,153,1,70.000000,1,completed
DYC-US-220409-Sealegs-548,8337,153,1,70.000000,1,completed
DYC-US-220409-Sealegs-548,6934,153,1,160.000000,1,completed
DYC-US-220507-Sophia Lopez-565-Opt03,8357,152,1,70.000000,1,completed
DYC-US-220507-Sophia Lopez-565-Opt03,8336,152,1,70.000000,1,completed
DYC-US-220425-Sophia Lopez-556-Opt01,7227,151,1,150.000000,1,completed
DYC-US-220425-Sophia Lopez-556-Opt01,8722,151,1,70.000000,1,completed
DYC-US-220425-Sophia Lopez-556-Opt01,8721,151,1,80.000000,1,completed
TTD-130622-176-Trung Việt,8658,150,1,43.000000,1,completed
TTD-130622-107-Trung Việt,6715,149,1,24.000000,1,completed
TTD-130622-107-Trung Việt,8658,148,1,43.000000,1,completed
DYC-CH1-220520-Locaclim SA,8691,147,1,70.000000,1,completed
DYC-CH1-220520-Locaclim SA,8690,147,1,70.000000,1,completed
DYC-CH1-220520-Locaclim SA,6946,147,1,160.000000,1,completed
DYC-US-220222-Cigarette Racing Team-Opt 03- v1,8788,146,1,170.000000,1,completed
DYC-US-220222-Cigarette Racing Team-Opt 03- v1,8787,146,1,170.000000,1,completed
AD-220528-PRO RACE,8725,145,1,70.000000,0,completed
AD-220528-PRO RACE,8724,145,1,70.000000,0,completed
TTD-110622-036-Quãng Viễn.,6691,144,1,2.000000,1,completed
R2B-94-AC2203559 BACKTEES BLUSH GREY- V1,8686,143,1,82.000000,1,completed
R2B-94-AC2203559 BACKTEES BLUSH GREY- V1,8685,143,1,82.000000,1,completed
HM-220506-ELF DRAGONS TRUCKER,8768,141,1,100.000000,1,completed
HM-220506-ELF DRAGONS TRUCKER,8767,141,1,100.000000,1,completed
TTD-110622-036-Hằng Phong,1061,140,1,2.000000,1,completed
DYC-US-220425-Sophia Lopez-556-Opt02,8545,139,1,15.000000,1,completed
DYC-US-220425-Sophia Lopez-556-Opt02,8544,139,1,15.000000,1,completed
TTD-110622-106-Trung Việt,8527,138,1,5.500000,1,completed
TTD-110622-106-Trung Việt,8617,138,1,7.000000,1,completed
TTD-110622-106-Trung Việt,1809,138,1,3.000000,1,completed
TTD-110622-106-Trung Việt,1738,138,1,8.000000,1,completed
TTD-110622-106-Trung Việt,1740,138,1,30.000000,1,completed
TTD-110622-106-Trung Việt,1732,138,1,6.000000,1,completed
TTD-110622-106-Trung Việt,1734,138,1,19.000000,1,completed
TTD-110622-106-Trung Việt,1722,138,1,6.000000,1,completed
TTD-110622-106-Trung Việt,1724,138,1,19.000000,1,completed
TTD-110622-106-Trung Việt,1692,138,1,12.000000,1,completed
TTD-110622-106-Trung Việt,1694,138,1,40.000000,1,completed
TTD-110622-106-Trung Việt,1684,138,1,7.000000,1,completed
TTD-110622-106-Trung Việt,1686,138,1,24.000000,1,completed
TTD-110622-106-Trung Việt,1676,138,1,22.000000,1,completed
TTD-110622-106-Trung Việt,1677,138,1,224.000000,1,completed
TTD-110622-106-Trung Việt,1766,138,1,25.500000,1,completed
TTD-110622-106-Trung Việt,1744,138,1,14.000000,1,completed
TTD-110622-106-Trung Việt,1746,138,1,49.000000,1,completed
TTD-110622-106-Trung Việt,8988,138,1,14.000000,1,completed
TTD-110622-106-Trung Việt,8152,138,1,17.000000,1,completed
TTD-110622-106-Trung Việt,1783,138,1,10.500000,1,completed
TTD-110622-106-Trung Việt,9029,138,1,14.000000,1,completed
TTD-110622-106-Trung Việt,8450,138,1,17.000000,1,completed
TTD-110622-106-Trung Việt,1790,138,1,10.500000,1,completed
TTD-110622-106-Trung Việt,8989,138,1,14.000000,1,completed
TTD-110622-106-Trung Việt,8149,138,1,17.000000,1,completed
TTD-110622-106-Trung Việt,1786,138,1,10.500000,1,completed
TTD-110622-106-Trung Việt,6717,138,1,24.000000,1,completed
TTD-110622-106-Trung Việt,1031,138,1,4.000000,1,completed
TTD-110622-106-Trung Việt,1035,138,1,11.000000,1,completed
TTD-MOVEMENT-220504 + 220420,8380,137,1,1200.000000,1,completed
TTD-MOVEMENT-220504 + 220420,8379,137,1,1200.000000,1,completed
TTD-MOVEMENT-220504 + 220420,8382,137,1,7500.000000,1,completed
TTD-MOVEMENT-220504 + 220420,8381,137,1,7500.000000,1,completed
BEX-220422-PO528-MARSHALL GRAY,8716,136,1,100.000000,1,completed
BEX-220422-PO528-MARSHALL GRAY,8481,136,1,100.000000,1,completed
BEX-220422-PO528-YUCATAN BROWN,8717,135,1,100.000000,1,completed
BEX-220422-PO528-YUCATAN BROWN,8488,135,1,100.000000,1,completed
TTD-100622-035-Quãng Viễn.,6691,134,1,45.000000,0,completed
TTD-100622-105-Trung Việt,406,133,1,13.000000,1,completed
TTD-100622-105-Trung Việt,1999,133,1,25.000000,1,completed
TTD-100622-105-Trung Việt,8985,133,1,6.000000,1,completed
TTD-100622-105-Trung Việt,8882,133,1,12.000000,1,completed
TTD-100622-105-Trung Việt,8881,133,1,24.000000,1,completed
TTD-100622-105-Trung Việt,1243,133,1,83.000000,1,completed
TTD-100622-105-Trung Việt,1246,133,1,83.000000,1,completed
TTD-100622-105-Trung Việt,2171,133,1,204.000000,1,completed
TTD-100622-105-Trung Việt,1305,133,1,83.000000,1,completed
TTD-100622-105-Trung Việt,1262,133,1,166.000000,1,completed
TTD-100622-105-Trung Việt,1287,133,1,42.000000,1,completed
TTD-100622-105-Trung Việt,2029,133,1,10.000000,1,completed
TTD-100622-035-Hằng Phong,1061,132,1,170.000000,1,completed
GIẤY 80G,8372,131,1,3027.000000,1,completed
BEX-220422-PO528-MARSHALL GRAY,8716,130,1,450.000000,1,completed
BEX-220422-PO528-MARSHALL GRAY,8481,130,1,7203.000000,1,completed
BEX-220422-PO528-MARSHALL GRAY,8642,130,1,17339.000000,1,completed
DYC-CH1-220509-DAHU - Celliers de Slon,7312,129,1,805.000000,1,completed
XA-293-AIR GLACIER ( Phiếu bù ),8406,128,1,25.000000,1,completed
XA-293-AIR GLACIER ( Phiếu bù ),8404,128,1,25.000000,1,completed
DYC-US-220506-VN-564,8514,127,1,70.000000,1,completed
DYC-US-220506-VN-564,8338,127,1,70.000000,1,completed
DYC-US-220506-VN-564,7328,126,1,160.000000,0,completed
Đai 3 đường 3.5 cm VAC06 ( GF-32 ),8428,125,1,320.000000,1,completed
Đai 3 đường 3.5 cm VAC06 ( GF-32 ),8732,125,1,320.000000,1,completed
Đai 3 đường 3.5 cm VAC06 ( GF-32 ),8458,125,1,1630.000000,1,completed
Đai 3 đường 3.5 cm VAC06 ( GF-32 ),8457,125,1,1630.000000,1,completed
TTD-220422 GF Style 13 (2021),8836,124,1,200.000000,0,completed
TTD-220422 GF Style 13 (2021),8835,124,1,200.000000,0,completed
TTD-220422 GF Style 11 (2021),8836,123,1,200.000000,0,completed
TTD-220422 GF Style 11 (2021),8835,123,1,200.000000,0,completed
TTD-220422 GF Style 10 (2021),6976,122,1,450.000000,1,completed
BF-220302-DIVER,8428,121,1,70.000000,1,completed
BF-220302-DIVER,8732,121,1,70.000000,1,completed
TTD-220514-HAYABUSA BLACK,8800,119,1,280.000000,1,completed
TTD-070622-104-Trung Việt,1031,118,1,15.000000,1,completed
TTD-070622-104-Trung Việt,1035,118,1,55.000000,1,completed
TTD-070622-104-Trung Việt,8924,118,1,23.000000,1,completed
Felt White,3989,117,1,11425.000000,1,completed
BEX-220218-PO508-ALBANY GRAY,8355,116,1,650.000000,1,completed
BEX-220218-PO508-ALBANY GRAY,8334,116,1,650.000000,1,completed
BEX-220218-PO508-COLAIR RED,8420,115,1,650.000000,1,completed
BEX-220218-PO508-COLAIR RED,8419,115,1,650.000000,1,completed
BEX-220218-PO508-CONNECTOR,8350,114,1,150.000000,1,completed
BEX-220218-PO508-CONNECTOR,8329,114,1,150.000000,1,completed
BEX-220218-PO508-RUGGED BLACK,8380,113,1,400.000000,1,completed
BEX-220218-PO508-RUGGED BLACK,8379,113,1,400.000000,1,completed
BEX-220218-PO508-TACK BURT GRAY,8355,112,1,400.000000,1,completed
BEX-220218-PO508-TACK BURT GRAY,8334,112,1,400.000000,1,completed
BEX-220218-PO508-MARSHALL TEAL/WHITE,8350,111,1,300.000000,1,completed
BEX-220218-PO508-MARSHALL TEAL/WHITE,8329,111,1,300.000000,1,completed
BEX-220218-PO508-MARSHALL GRAY/WHITE,8350,110,1,400.000000,1,completed
BEX-220218-PO508-MARSHALL GRAY/WHITE,8329,110,1,400.000000,1,completed
BEX-220218-PO508-MARSHALL WHITE/BLUE,8418,109,1,400.000000,1,completed
BEX-220218-PO508-MARSHALL WHITE/BLUE,8417,109,1,400.000000,1,completed
DYC-US-220425-Sophia Lopez-556-Opt02,7093,108,1,160.000000,1,completed
TTD-070622-034-Hằng Phong,1065,107,1,114.000000,1,completed
TTD-070622-034-Hằng Phong,1061,107,1,10.000000,1,completed
TTD-070622-034-Hằng Phong,6691,107,1,5.000000,1,completed
TTD-070622-034-Hằng Phong,8434,107,1,3.500000,1,completed
TTD-070622-034-Hằng Phong,1810,107,1,3.500000,1,completed
TTD-070622-034-Hằng Phong,2212,107,1,0.500000,1,completed
DYC-US-220524-Marine Max-578   +  DYC-AU-220520-RH Bluewater Marine,8352,106,1,140.000000,1,completed
DYC-US-220524-Marine Max-578   +  DYC-AU-220520-RH Bluewater Marine,8331,106,1,140.000000,1,completed
TTD-060622-103-Trung Việt,1054,105,1,16.000000,1,completed
TTD-060622-103-Trung Việt,1059,105,1,423.000000,1,completed
TTD-060622-103-Trung Việt,1057,105,1,107.000000,1,completed
DYC-US-220524-Sea Ray-579,8353,104,1,70.000000,1,completed
DYC-US-220524-Sea Ray-579,8332,104,1,70.000000,1,completed
ĐAI COTON BLACK VAC06,8347,103,1,4262.000000,1,completed
ĐAI COTON BLACK VAC06,8326,103,1,4262.000000,1,completed
ĐAI COTON BLACK VAC06,6872,103,1,208.000000,1,completed
ĐAI COTON BLACK VAC06,6867,103,1,4971.000000,1,completed
ĐAI COTON BLACK VAC06,8642,103,1,3946.000000,1,completed
DYC-AU-220510-Craft Beer Coopery ( Phiếu bù số 06/06 ),8538,102,1,30.000000,1,completed
DYC-AU-220510-Craft Beer Coopery ( Phiếu bù số 06/06 ),8312,102,1,4250.000000,1,completed
DYC-AU-220510-Craft Beer Coopery ( Phiếu bù số 06/06 ),8537,102,1,30.000000,1,completed
DYC-AU-220520-RH Bluewater Marine,7223,101,1,160.000000,1,completed
DYC-US-220524-Sea Ray-579,7330,100,1,160.000000,1,completed
DYC-US-220524-Sea Ray-579,8353,99,1,70.000000,1,completed
DYC-US-220524-Sea Ray-579,8332,99,1,70.000000,1,completed
HM-220505-NNM BEIGE,8641,98,1,100.000000,1,completed
HM-220505-NNM BEIGE,8640,98,1,100.000000,1,completed
DYC-US-220517-E11even-573-Opt01,8626,97,1,220.000000,0,completed
DYC-US-220517-E11even-573-Opt01,8607,97,1,220.000000,0,completed
DYC-US-220517-E11even-573-Opt02,8628,96,1,220.000000,1,completed
DYC-US-220517-E11even-573-Opt02,8625,96,1,220.000000,0,completed
DYC-US-220517-E11even-573-Opt05,8627,95,1,220.000000,0,completed
DYC-US-220517-E11even-573-Opt05,8624,95,1,220.000000,0,completed
TTD-070622-034-Quãng Viễn.,7517,94,1,8.000000,1,completed
TTD-070622-034-Quãng Viễn.,1066,94,1,11.000000,1,completed
TTD-070622-034-Quãng Viễn.,6691,94,1,362.000000,1,completed
TTD-070622-034-Quãng Viễn.,2340,94,1,2.500000,1,completed
TSA-070622-043-Trung Việt,2337,93,1,1947.000000,1,completed
CIE-210808-ALZCap SC - Velocity Box - Stadium,7248,92,1,100.000000,1,completed
TTD-220410-PARAPACK LITE CHARCOAL TTD-220410-PARAPACK LITE BLACK TTD-220410-PARAPACK LITE BEIGE TTD-220410-PARAPACK POOL GREEN TTD-220410-PARAPACK BLACK TTD-220509-PARAPACK LITE NAVY MIX,8511,91,1,185.000000,1,completed
TTD-220410-PARAPACK LITE CHARCOAL TTD-220410-PARAPACK LITE BLACK TTD-220410-PARAPACK LITE BEIGE TTD-220410-PARAPACK POOL GREEN TTD-220410-PARAPACK BLACK TTD-220509-PARAPACK LITE NAVY MIX,7282,91,1,150.000000,1,completed
TTD-220410-PARAPACK LITE CHARCOAL TTD-220410-PARAPACK LITE BLACK TTD-220410-PARAPACK LITE BEIGE TTD-220410-PARAPACK POOL GREEN TTD-220410-PARAPACK BLACK TTD-220509-PARAPACK LITE NAVY MIX,8465,91,1,505.000000,1,completed
TTD-220410-PARAPACK LITE CHARCOAL TTD-220410-PARAPACK LITE BLACK TTD-220410-PARAPACK LITE BEIGE TTD-220410-PARAPACK POOL GREEN TTD-220410-PARAPACK BLACK TTD-220509-PARAPACK LITE NAVY MIX,8620,91,1,150.000000,1,completed
TTD-220410-PARAPACK LITE CHARCOAL TTD-220410-PARAPACK LITE BLACK TTD-220410-PARAPACK LITE BEIGE TTD-220410-PARAPACK POOL GREEN TTD-220410-PARAPACK BLACK TTD-220509-PARAPACK LITE NAVY MIX,8512,91,1,150.000000,1,completed
TTD-220410-PARAPACK LITE CHARCOAL TTD-220410-PARAPACK LITE BLACK TTD-220410-PARAPACK LITE BEIGE TTD-220410-PARAPACK POOL GREEN TTD-220410-PARAPACK BLACK TTD-220509-PARAPACK LITE NAVY MIX,6997,91,1,385.000000,1,completed
TTD-220410-PARAPACK LITE CHARCOAL TTD-220410-PARAPACK LITE BLACK TTD-220410-PARAPACK LITE BEIGE TTD-220410-PARAPACK POOL GREEN TTD-220410-PARAPACK BLACK TTD-220509-PARAPACK LITE NAVY MIX,7281,91,1,310.000000,1,completed
TTD-220410-PARAPACK LITE CHARCOAL TTD-220410-PARAPACK LITE BLACK TTD-220410-PARAPACK LITE BEIGE TTD-220410-PARAPACK POOL GREEN TTD-220410-PARAPACK BLACK TTD-220509-PARAPACK LITE NAVY MIX,6998,91,1,1080.000000,1,completed
TTD-220410-PARAPACK LITE CHARCOAL TTD-220410-PARAPACK LITE BLACK TTD-220410-PARAPACK LITE BEIGE TTD-220410-PARAPACK POOL GREEN TTD-220410-PARAPACK BLACK TTD-220509-PARAPACK LITE NAVY MIX,6963,91,1,310.000000,1,completed
TTD-220410-PARAPACK LITE CHARCOAL TTD-220410-PARAPACK LITE BLACK TTD-220410-PARAPACK LITE BEIGE TTD-220410-PARAPACK POOL GREEN TTD-220410-PARAPACK BLACK TTD-220509-PARAPACK LITE NAVY MIX,6968,91,1,310.000000,1,completed
DYC-US-220514-Galeon-570,8352,90,1,65.000000,1,completed
DYC-US-220514-Galeon-570,8331,90,1,65.000000,1,completed
TTD-040622-033-Hằng Phong,8434,89,1,5.000000,1,completed
TTD-040622-033-Hằng Phong,1810,89,1,37.000000,1,completed
