product_id,request_id,quantity_req_stockout,assign_product_stockout_id,exported_req_quantity
811,96,12.000000,6788,12.000000
811,1237,2.000000,33023,2.000000
813,265,1.000000,12173,1.000000
815,1237,2.000000,33022,2.000000
817,1667,3.000000,43501,3.000000
821,1550,8.000000,41050,8.000000
837,265,3.000000,12174,3.000000
839,254,1.000000,12201,1.000000
842,36,34.687481,8024,30.000000
842,36,34.687481,8025,10.000000
843,1143,2.000000,32170,2.000000
843,1222,2.000000,32678,2.000000
859,294,1.000000,13436,1.000000
862,96,5.000000,6789,5.000000
862,1322,40.000000,35195,40.000000
862,1417,4.000000,38223,4.000000
870,1667,3.000000,43499,3.000000
879,230,6.000000,11238,6.000000
894,1571,13.000000,41786,13.000000
894,1707,4.000000,44382,4.000000
898,27,5.000000,5307,5.000000
898,1417,1.000000,38224,1.000000
904,96,6.000000,6787,6.000000
904,158,10.000000,8745,10.000000
904,263,577.000000,12166,511.890000
904,263,577.000000,12167,65.110000
909,145,0.500000,8637,0.500000
909,614,1.500000,21768,1.500000
909,1955,2.000000,49983,2.000000
922,102,4.000000,7111,4.000000
922,376,1.000000,16589,1.000000
922,614,4.000000,21765,4.000000
922,675,3.000000,22802,3.000000
922,697,2.000000,23304,2.000000
922,1141,1.500000,31010,1.800000
933,115,2.000000,7642,2.000000
933,175,0.500000,9160,0.500000
936,1969,0.500000,50502,0.500000
950,520,65.000000,19088,68.000000
953,551,40.000000,20167,40.000000
953,551,40.000000,20168,4.600000
966,103,2.000000,7396,2.000000
966,485,1.000000,17963,1.000000
966,515,3.000000,19047,3.000000
966,636,1.000000,21785,1.000000
966,817,4.000000,25041,4.000000
966,941,0.400000,26894,0.400000
966,1185,0.500000,31814,0.600000
966,1222,3.000000,32683,3.000000
966,1276,3.000000,33926,3.000000
966,1311,1.000000,34705,1.000000
966,1387,10.000000,38428,10.000000
966,1678,0.200000,43684,0.200000
966,1830,3.000000,48042,3.000000
966,1969,3.000000,50505,3.000000
977,697,1.000000,23309,1.000000
977,979,1.000000,27792,1.000000
979,1766,5.000000,45737,5.000000
986,103,3.000000,7407,3.000000
987,274,2.500000,12502,2.500000
1005,614,1.500000,21770,1.500000
1005,979,1.500000,27784,1.500000
1005,1766,1.000000,45726,1.000000
1005,1897,2.000000,48840,2.000000
1008,1733,0.500000,44850,0.500000
1008,636,1.000000,21780,1.000000
1008,831,0.500000,25458,0.500000
1011,399,8.000000,16013,8.000000
1011,636,1.000000,21786,1.000000
1023,27,0.500000,5308,0.500000
1023,168,0.500000,8831,0.500000
1023,169,0.500000,8819,0.500000
1030,78,1.000000,6194,1.000000
1030,135,3.000000,8651,3.000000
1030,168,1.500000,8830,1.500000
1030,175,1.500000,9161,1.500000
1030,303,1.500000,12903,1.500000
1030,614,1.500000,21769,1.500000
1030,1469,1.000000,39684,1.000000
1030,1830,1.000000,48044,1.000000
1030,1897,1.000000,48838,1.000000
1035,149,3.000000,8473,3.000000
1035,399,5.000000,16014,5.000000
1042,544,6.000000,19643,6.000000
1042,547,2.000000,19644,2.000000
1042,597,5.000000,21083,5.000000
1046,60,2.000000,6178,2.000000
1046,1404,5.000000,37677,5.000000
1050,103,2.000000,7398,2.000000
1050,179,1.200000,9166,1.200000
1050,376,1.000000,16587,1.000000
1050,431,0.700000,17297,0.700000
1050,463,3.500000,17830,3.500000
1050,485,1.000000,17962,1.000000
1050,515,1.000000,19048,1.000000
1050,521,2.500000,19097,2.500000
1050,697,2.000000,23302,2.000000
1050,720,1.200000,23303,1.200000
1050,774,2.500000,24443,3.000000
1050,793,3.000000,24335,3.000000
1050,862,1.000000,25727,1.000000
1050,906,0.500000,26365,0.500000
1050,1075,1.000000,29822,1.000000
1050,1120,2.000000,31004,2.000000
1050,1185,1.500000,31812,1.800000
1050,1198,1.000000,32427,1.200000
1050,1713,25.000000,44450,25.000000
1050,1830,3.000000,48041,3.000000
1054,1461,1.700000,39537,1.700000
1057,666,10.000000,22126,10.000000
1059,107,4.000000,6771,4.000000
1059,399,5.000000,16021,5.000000
1059,636,1.000000,21781,1.000000
1059,1461,0.800000,39538,0.800000
1059,1766,5.000000,45741,5.000000
1061,1675,0.500000,43544,0.500000
1061,1830,0.500000,48036,0.500000
1061,1842,2.500000,47506,3.000000
1061,1918,1.000000,49312,1.000000
1061,68,2.000000,5766,2.000000
1061,499,1.000000,18966,1.000000
1061,636,3.500000,21774,3.500000
1061,697,1.000000,23311,1.000000
1061,797,0.500000,24347,0.500000
1061,956,0.500000,27180,0.500000
1061,979,1.000000,27788,1.000000
1061,1146,0.500000,31246,0.500000
1061,1209,14.000000,32844,16.800000
1061,1331,2.000000,35653,2.000000
1061,1378,2.000000,36695,2.000000
1061,1541,1.500000,40891,1.500000
1061,1613,1.000000,42551,1.000000
1061,1638,1.000000,42968,1.000000
1061,1649,2.000000,42969,1.000000
1061,1649,2.000000,42973,1.000000
1063,664,2.500000,22335,2.500000
1065,577,8.500000,20150,8.500000
1065,1612,3.500000,42530,3.500000
1065,1955,1.000000,49981,1.000000
1066,196,8.000000,10173,4.009999
1066,196,8.000000,10174,3.990001
1066,687,8.500000,22644,8.500000
1066,826,11.000000,25065,13.000000
1069,60,2.000000,6184,2.000000
1098,799,1.500000,24465,1.500000
1109,394,2.000000,15988,2.000000
1110,451,4.000000,17841,4.000000
1111,252,0.500000,11954,0.500000
1111,407,2.000000,16007,2.000000
1112,497,3.000000,18575,3.000000
1112,1276,3.000000,33943,3.000000
1117,252,0.500000,11955,0.500000
1117,407,2.000000,15999,2.000000
1118,497,3.000000,18571,3.000000
1119,1222,3.000000,32702,3.000000
1119,1321,2.000000,35588,2.000000
1123,570,0.500000,20086,0.500000
1124,497,0.500000,21547,0.500000
1128,136,10.000000,8205,10.000000
1128,202,2.000000,10101,2.000000
1130,470,4.500000,18357,4.500000
1130,882,2.000000,25948,2.000000
1130,1156,2.500000,31301,2.500000
1130,1387,10.000000,38394,10.000000
1130,1873,4.000000,48144,4.000000
1130,1933,4.000000,49662,4.000000
1133,1873,3.000000,48151,3.000000
1133,746,2.000000,23798,2.000000
1133,1008,1.000000,28677,1.000000
1133,1276,2.000000,33923,2.000000
1133,1387,10.000000,38395,10.000000
1133,1469,1.000000,39688,1.000000
1137,348,2.000000,14580,2.000000
1137,541,1.000000,19610,1.000000
1137,1711,5.000000,44421,5.000000
1137,1897,2.000000,48836,2.000000
1141,1945,6.000000,49874,6.000000
1141,541,0.500000,21555,0.500000
1142,252,0.500000,11956,0.500000
1142,777,3.000000,24033,3.000000
1142,846,3.000000,25530,3.000000
1142,1841,3.000000,48026,3.000000
1150,252,0.500000,11957,0.500000
1151,252,0.500000,11953,0.500000
1151,793,4.000000,24339,4.000000
1152,510,115.000000,18735,114.830000
1152,945,7.000000,27437,7.000000
1152,1162,2.000000,31307,2.000000
1154,252,0.500000,11958,0.500000
1154,1711,5.000000,44420,5.000000
1154,1897,2.000000,48835,2.000000
1165,252,0.500000,11959,0.500000
1165,407,3.000000,16001,3.000000
1165,559,2.000000,20159,2.000000
1165,1387,10.000000,38396,10.000000
1169,164,2.000000,8835,2.000000
1169,328,1.000000,13446,1.000000
1169,498,28.000000,18729,28.000000
1169,675,2.000000,22797,2.000000
1169,807,6.000000,24633,6.000000
1169,855,13.000000,26030,13.000000
1169,921,3.000000,26598,3.000000
1169,1162,1.000000,31308,1.000000
1169,1387,10.000000,38397,10.000000
1169,1489,1.500000,39801,1.500000
1169,1659,1.000000,43681,1.000000
1169,1826,5.000000,48050,5.000000
1169,1850,2.500000,48363,2.500000
1169,1919,2.000000,49617,2.000000
1180,252,0.500000,11960,0.500000
1196,1826,5.000000,48051,5.000000
1198,394,3.000000,15985,3.000000
1198,1095,4.000000,30012,4.800000
1216,470,0.200000,18359,0.200000
1216,559,2.000000,20158,2.000000
1216,1156,2.000000,31302,2.000000
1216,1161,3.000000,31150,3.000000
1216,1642,1.500000,42945,1.730000
1218,1252,0.500000,33301,0.500000
1226,1352,0.500000,36187,0.000000
1226,1352,0.500000,36188,0.000000
1226,1352,0.500000,36215,0.500000
1232,956,1.000000,27161,1.000000
1232,1352,0.500000,36183,0.500000
1233,956,3.000000,27162,3.000000
1233,1638,10.000000,42966,10.000000
1235,91,3.000000,6198,3.000000
1235,515,1.000000,19055,1.000000
1235,518,6.000000,19091,6.000000
1235,697,2.000000,23301,2.000000
1235,705,0.300000,23080,0.300000
1235,817,3.000000,25051,3.000000
1235,1075,3.000000,29852,3.000000
1235,1146,2.000000,31230,2.000000
1235,1352,0.500000,36180,0.500000
1235,1377,0.300000,36664,0.300000
1235,1387,10.000000,38425,10.000000
1235,1613,2.000000,42561,2.000000
1235,1766,1.000000,45735,1.000000
1235,1791,1.000000,46123,1.000000
1235,1873,1.000000,48148,1.000000
1235,1933,3.000000,49659,3.000000
1235,1955,2.000000,49985,2.000000
1236,1758,5.000000,46112,5.000000
1236,1888,2.000000,49072,2.400000
1236,1945,6.000000,49852,6.000000
1236,1469,1.000000,39679,1.000000
1238,41,1.000000,5388,1.000000
1238,135,3.000000,8652,3.000000
1238,515,3.500000,19064,3.500000
1238,643,2.000000,21752,2.000000
1238,718,5.000000,23329,5.000000
1238,739,5.000000,23330,5.000000
1238,1036,5.000000,29205,6.000000
1238,1115,3.000000,30383,3.000000
1238,1387,10.000000,38424,10.000000
1238,1758,10.000000,46111,10.000000
1238,1945,11.000000,49879,11.000000
1239,1387,10.000000,38427,10.000000
1239,1469,1.000000,39680,1.000000
1240,1075,3.000000,29853,3.000000
1240,1352,0.500000,36185,0.500000
1241,1036,4.000000,29209,4.800000
1241,1115,3.000000,30382,3.000000
1241,1383,20.000000,37669,7.000000
1241,1383,20.000000,37670,13.000000
1241,1758,10.000000,46100,10.000000
1241,1945,10.000000,49873,10.000000
1242,106,2.000000,7415,2.000000
1242,1352,0.500000,36184,0.500000
1242,1525,3.000000,40656,3.000000
1243,753,30.000000,24097,30.000000
1243,1036,15.000000,29200,16.640000
1243,1179,5.000000,31793,3.040000
1243,1431,25.000000,38879,25.000000
1243,1638,35.000000,42947,35.000000
1243,1945,13.000000,49870,13.000000
1245,1352,0.500000,36189,0.500000
1246,753,25.000000,24099,25.000000
1246,1036,15.000000,29201,8.000000
1246,1036,15.000000,29202,7.000000
1246,1115,7.000000,30385,7.000000
1246,1179,7.000000,31794,4.600000
1246,1179,7.000000,31795,2.400000
1246,1431,15.000000,38881,18.000000
1246,1544,3.000000,41028,3.600000
1248,541,1.500000,19607,1.500000
1248,569,1.500000,20161,1.500000
1248,871,0.600000,25860,0.600000
1248,924,1.000000,26898,1.000000
1248,1765,7.000000,46087,7.000000
1248,1842,3.000000,47507,3.000000
1248,1912,2.000000,49066,2.000000
1252,28,2.000000,8744,2.000000
1254,1352,0.500000,36197,0.500000
1257,1352,0.500000,36193,0.500000
1260,1352,0.500000,36202,0.500000
1261,350,11.000000,14348,2.000000
1261,350,11.000000,14349,9.000000
1261,1503,1.000000,40208,1.000000
1261,1758,5.000000,46110,5.000000
1261,1945,4.000000,49854,4.000000
1262,1758,10.000000,46109,10.000000
1262,1945,10.000000,49869,10.000000
1262,718,3.000000,23331,3.600000
1262,1613,5.000000,42555,5.000000
1266,1311,2.000000,34706,2.000000
1266,1352,0.500000,36194,0.500000
1267,583,8.000000,20663,8.000000
1270,1352,0.500000,36195,0.500000
1271,583,8.000000,20666,8.000000
1274,91,1.000000,6196,1.000000
1274,254,1.000000,12193,1.000000
1274,573,1.000000,20156,1.000000
1274,767,0.500000,24034,0.500000
1274,871,1.000000,25858,1.000000
1274,906,1.200000,26364,1.200000
1274,1352,0.500000,36199,0.500000
1277,103,0.500000,7399,0.500000
1277,1352,0.500000,36190,0.500000
1277,1469,0.500000,39695,0.500000
1280,48,2.500000,5281,2.500000
1280,106,2.000000,7416,2.000000
1280,817,3.000000,25050,3.000000
1280,1352,0.500000,36198,0.500000
1280,1461,2.000000,39540,2.000000
1280,1515,1.000000,40594,1.000000
1281,181,4.000000,9942,4.000000
1281,541,10.000000,21556,10.000000
1281,586,5.000000,20667,5.000000
1281,591,2.000000,20734,2.000000
1281,614,3.000000,21773,3.000000
1281,718,10.000000,23332,10.000000
1281,933,5.000000,26840,5.000000
1281,1036,5.000000,29210,1.000000
1281,1036,5.000000,29211,1.720000
1281,1036,5.000000,29212,2.280000
1281,1075,10.000000,29847,10.000000
1281,1431,15.000000,38887,15.000000
1281,1638,10.000000,42953,10.000000
1282,547,1.000000,19645,1.000000
1282,573,1.000000,20155,1.000000
1282,607,1.000000,20749,1.000000
1282,656,0.500000,22338,0.500000
1282,1352,0.500000,36196,0.500000
1285,329,1.000000,14588,1.000000
1285,505,30.000000,18581,30.000000
1285,512,1.500000,18741,1.500000
1285,529,1.500000,19230,1.500000
1285,579,1.000000,20151,1.000000
1285,614,1.000000,21772,1.000000
1285,676,1.500000,22339,1.500000
1285,697,1.500000,23299,1.500000
1285,817,3.000000,25048,2.500000
1285,817,3.000000,25049,0.500000
1285,956,1.500000,27171,1.500000
1285,963,1.000000,27440,1.000000
1285,979,1.000000,27791,1.000000
1285,1075,3.000000,29854,3.000000
1285,1352,0.500000,36203,0.500000
1285,1536,0.300000,40695,0.300000
1285,1546,0.500000,42853,0.500000
1285,1566,3.000000,41793,3.000000
1285,1578,2.000000,41791,2.000000
1286,593,35.000000,20659,35.000000
1286,846,1.000000,25528,1.170000
1286,861,0.500000,25725,0.500000
1286,946,1.000000,27434,1.000000
1286,1526,1.500000,40697,1.500000
1286,1758,5.000000,46107,5.000000
1286,1945,5.000000,49855,5.000000
1287,1758,25.000000,46106,25.000000
1287,1945,39.000000,49876,39.000000
1287,92,7.500000,5804,7.500000
1287,149,10.000000,8471,10.000000
1287,541,10.000000,19608,10.000000
1287,602,132.000000,21080,136.000000
1287,701,80.000000,22937,83.700000
1287,753,25.000000,24101,25.000000
1287,1036,20.000000,29213,20.000000
1287,1115,7.000000,30394,4.080000
1287,1115,7.000000,30395,3.000000
1287,1431,15.000000,38883,15.000000
1287,1638,30.000000,42950,30.000000
1288,376,2.000000,16581,2.000000
1288,451,2.000000,17836,2.000000
1288,1252,7.000000,33297,7.000000
1288,1621,5.000000,42623,5.000000
1289,1049,2.000000,29408,2.000000
1289,1352,0.500000,36200,0.500000
1290,583,8.000000,20665,8.000000
1291,376,2.000000,16582,2.000000
1291,1094,2.000000,30009,2.400000
1291,1352,0.500000,36191,0.500000
1293,583,8.000000,20664,8.000000
1294,1352,0.500000,36182,0.500000
1294,1495,3.000000,40097,3.000000
1294,1766,0.500000,45736,0.500000
1296,1279,1.000000,33902,1.200000
1296,1352,0.500000,36214,0.500000
1299,1352,0.500000,36181,0.500000
1302,956,2.000000,27177,2.000000
1302,979,3.000000,27795,3.000000
1302,1094,2.000000,30010,2.400000
1302,1352,0.500000,36201,0.500000
1302,1375,1.500000,36663,1.500000
1302,1400,1.000000,37964,1.160000
1302,1532,0.300000,40699,0.300000
1302,1680,0.300000,43686,0.300000
1302,1791,0.500000,46125,0.500000
1303,1476,4.000000,40084,4.000000
1303,1512,2.000000,40589,2.000000
1304,1352,0.500000,36192,0.500000
1305,1613,5.000000,42557,5.000000
1306,76,2.000000,6204,2.000000
1306,91,2.000000,6197,2.000000
1306,329,1.000000,21566,1.000000
1306,435,1.000000,17286,1.000000
1306,569,2.000000,20162,2.000000
1306,697,2.000000,23300,2.000000
1306,705,0.300000,23081,0.300000
1306,817,3.000000,25052,3.000000
1306,870,1.200000,25857,1.200000
1306,956,1.000000,27176,1.000000
1306,963,1.000000,27439,1.000000
1306,979,2.000000,27790,2.000000
1306,1075,3.000000,29855,3.000000
1306,1343,1.000000,36655,1.000000
1306,1352,0.500000,36186,0.500000
1306,1378,1.000000,36690,1.000000
1306,1393,1.000000,37679,1.000000
1306,1402,0.500000,38221,0.500000
1306,1511,0.500000,40209,0.500000
1306,1536,1.000000,40694,1.000000
1306,1719,0.500000,44718,0.500000
1306,1955,3.000000,49984,3.000000
1307,1179,4.000000,31800,4.800000
1308,1461,2.000000,39541,2.000000
1308,1622,2.000000,42529,2.400000
1308,1758,5.000000,46099,5.000000
1308,1945,6.000000,49857,6.000000
1309,376,2.000000,16584,2.000000
1309,570,3.000000,20094,3.000000
1309,1621,5.000000,42621,5.000000
1310,135,4.000000,8650,4.000000
1310,181,3.000000,9941,3.000000
1310,739,5.000000,23344,5.750000
1310,753,45.000000,24103,45.000000
1310,1036,25.000000,29203,25.000000
1310,1115,10.000000,30381,10.000000
1310,1179,15.000000,31796,6.110000
1310,1179,15.000000,31797,8.890000
1310,1191,30.000000,31810,36.000000
1310,1431,35.000000,38885,35.000000
1310,1638,45.000000,42965,45.000000
1310,1758,35.000000,46097,35.000000
1310,1945,46.000000,49872,46.000000
1312,162,2.000000,8747,1.000000
1312,162,2.000000,8748,1.000000
1312,269,10.000000,12461,1.000000
1312,269,10.000000,12462,1.000000
1312,269,10.000000,12463,1.000000
1312,269,10.000000,12464,1.000000
1312,269,10.000000,12465,1.000000
1312,269,10.000000,12466,1.000000
1312,269,10.000000,12467,1.000000
1312,269,10.000000,12468,1.000000
1312,269,10.000000,12469,1.000000
1312,269,10.000000,12470,1.000000
1312,675,2.000000,22800,2.000000
1312,797,12.000000,24342,12.000000
1312,1331,16.000000,35656,3.000000
1312,1331,16.000000,35657,3.000000
1312,1331,16.000000,35658,5.000000
1312,1331,16.000000,35659,5.000000
1313,1252,12.000000,33298,12.000000
1313,1378,16.000000,36693,16.000000
1319,1237,4.000000,33026,4.000000
1323,1387,5.000000,38401,5.000000
1325,1387,5.000000,39502,5.000000
1329,394,3.000000,15983,3.000000
1329,541,1.000000,21557,1.000000
1329,1153,4.000000,30994,4.000000
1330,394,1.500000,15984,1.500000
1330,1095,9.000000,30011,10.800000
1330,1557,2.000000,41072,2.000000
1331,394,1.500000,15982,1.500000
1331,541,1.000000,19609,1.000000
1332,252,0.500000,11963,0.500000
1332,690,2.000000,22929,2.000000
1332,916,2.000000,26593,2.000000
1332,1873,1.000000,48146,1.000000
1335,252,0.500000,11964,0.500000
1335,485,4.000000,17971,4.000000
1335,1276,4.000000,33929,4.000000
1335,1601,4.000000,42533,4.000000
1338,252,0.500000,11965,0.500000
1338,358,1.000000,14586,1.000000
1341,241,0.500000,11368,0.500000
1341,252,0.500000,11966,0.500000
1341,471,2.000000,18723,2.000000
1341,1324,4.000000,35600,4.000000
1341,1387,5.000000,38402,5.000000
1341,1727,4.000000,44734,4.000000
1341,1812,4.000000,46486,4.000000
1344,252,0.500000,11967,0.500000
1344,471,0.200000,18724,0.200000
1344,956,0.500000,27174,0.500000
1445,27,1.000000,5309,1.000000
1445,177,3.000000,8824,3.000000
1445,294,2.000000,13443,2.000000
1445,451,2.000000,17856,2.000000
1445,497,1.000000,18578,1.000000
1445,647,10.000000,21525,10.000000
1446,177,1.000000,8827,1.000000
1446,294,1.000000,13444,1.000000
1446,451,1.000000,17857,1.000000
1466,1766,3.000000,45728,3.000000
1481,1846,3.000000,47209,3.000000
1481,1955,5.000000,49982,5.000000
1481,265,1.000000,12180,1.000000
1481,348,0.500000,14582,0.500000
1481,470,0.500000,18358,0.500000
1481,1008,1.000000,28678,1.000000
1481,1387,10.000000,38409,10.000000
1481,1450,3.000000,38876,3.000000
1482,541,0.500000,21558,0.500000
1484,241,0.500000,11371,0.500000
1484,265,1.000000,12183,1.000000
1484,470,0.200000,18360,0.200000
1484,515,1.000000,19050,1.000000
1484,793,0.500000,24340,0.500000
1484,916,2.000000,26594,2.000000
1484,956,0.500000,27183,0.500000
1484,1276,2.000000,33930,2.000000
1484,1387,10.000000,38405,10.000000
1484,1600,4.000000,42541,4.000000
1484,1812,1.000000,46490,1.000000
1490,601,1.000000,21081,1.000000
1493,1202,3.000000,32586,3.000000
1493,1873,5.000000,48141,5.000000
1499,1222,2.000000,32694,2.000000
1499,1400,2.000000,37966,2.000000
1500,1202,3.000000,32587,3.000000
1500,1873,5.000000,48140,5.000000
1506,1855,1.000000,48023,1.000000
1507,1387,10.000000,38408,10.000000
1513,1855,1.000000,48022,1.000000
1513,1907,1.000000,49071,1.000000
1514,98,1.000000,21598,1.000000
1514,394,1.000000,15990,1.000000
1514,510,3.000000,18736,3.000000
1514,529,5.000000,19231,5.000000
1514,550,3.000000,20166,3.000000
1514,690,3.000000,22934,3.000000
1514,746,2.000000,23802,2.000000
1514,817,0.500000,25047,0.500000
1514,855,3.000000,26031,3.000000
1514,1387,10.000000,38404,10.000000
1515,690,2.000000,22935,2.000000
1515,746,1.000000,23801,1.000000
1515,913,4.000000,26362,4.000000
1515,1222,0.500000,32697,0.500000
1519,102,5.000000,21604,5.000000
1524,1982,1.000000,50928,1.000000
1527,596,80.000000,21079,80.000000
1527,791,21.000000,24321,21.000000
1528,27,3.000000,5304,3.000000
1528,89,4.000000,6765,4.000000
1528,451,0.500000,17845,0.500000
1528,699,0.500000,22923,0.500000
1528,702,1.000000,22924,1.000000
1528,1986,3.000000,50944,3.000000
1529,1400,0.500000,37965,0.500000
1535,451,3.000000,17853,3.000000
