order_id,material_order,child_product,total_quota,quota_outsourcing,level,size_level_next
641,8508,793,3.7,0.0241,2,0
641,3983,7824,5.3,0.008,2,0
641,8651,8372,5.3,2.0,2,1
641,8651,6643,5.3,0.0604,3,0
641,8651,8650,5.3,1.0,2,1
641,8651,1810,5.3,0.0724,3,1
641,8651,1807,5.3,0.0724,4,0
641,1810,1807,0.2,1.0,2,0
641,8634,1674,0.2,1.0,2,0
641,9144,8636,4.4,0.031,2,2
641,9144,1,4.4,0.031,3,0
641,9144,8636,4.4,0.031,2,2
641,9144,8634,4.4,0.031,3,1
641,9144,1674,4.4,0.031,4,0
641,1811,1,0.1,1.0,2,0
641,1811,1810,0.1,1.0,2,1
641,1811,1807,0.1,1.0,3,0
641,8636,1,0.1,1.0,2,0
641,8636,8634,0.1,1.0,2,1
641,8636,1674,0.1,1.0,3,0
641,8638,4,0.1,1.0,2,0
641,8638,8634,0.1,1.0,2,1
641,8638,1674,0.1,1.0,3,0
641,8638,4,0.1,1.0,2,0
641,8638,8634,0.1,1.0,2,1
641,8638,1674,0.1,1.0,3,0
640,3983,7824,5.0,0.008,2,0
640,8508,793,3.5,0.0241,2,0
640,9008,8508,10.9,1.0,2,1
640,9008,793,10.9,0.0241,3,0
640,8649,8314,5.0,2.0,2,1
640,8649,6643,5.0,0.052,3,0
640,8649,8648,5.0,1.0,2,1
640,8649,1787,5.0,0.0724,3,0
640,9145,8635,4.4,0.031,2,2
640,9145,2,4.4,0.031,3,0
640,9145,8635,4.4,0.031,2,2
640,9145,8634,4.4,0.031,3,1
640,9145,1674,4.4,0.031,4,0
640,1790,1,0.2,1.0,2,0
640,1790,1787,0.2,1.0,2,0
640,8635,2,0.2,1.0,2,0
640,8635,8634,0.2,1.0,2,1
640,8635,1674,0.2,1.0,3,0
640,1810,1807,0.3,1.0,2,0
640,8634,1674,0.3,1.0,2,0
640,8637,5,0.2,1.0,2,0
640,8637,8634,0.2,1.0,2,1
640,8637,1674,0.2,1.0,3,0
640,8637,5,0.1,1.0,2,0
640,8637,8634,0.1,1.0,2,1
640,8637,1674,0.1,1.0,3,0
639,9008,8508,33.1,1.0,2,1
639,9008,793,33.1,0.0241,3,0
639,8508,793,10.23,0.0241,2,0
639,3983,7824,20.46,0.008,2,0
639,9265,8429,20.46,2.0,2,1
639,9265,7923,20.46,0.0586,3,0
639,9265,9264,20.46,1.0,2,1
639,9265,9131,20.46,0.0706,3,1
639,9265,9130,20.46,0.0706,4,0
639,9145,8635,15.345,0.031,2,2
639,9145,2,15.345,0.031,3,0
639,9145,8635,15.345,0.031,2,2
639,9145,8634,15.345,0.031,3,1
639,9145,1674,15.345,0.031,4,0
639,8634,1674,0.6002,1.0,2,0
639,8634,1674,0.9548,1.0,2,0
639,9131,9130,0.8184,1.0,2,0
639,8637,5,0.4774,1.0,2,0
639,8637,8634,0.4774,1.0,2,1
639,8637,1674,0.4774,1.0,3,0
639,8637,5,0.1,1.0,2,0
639,8637,8634,0.1,1.0,2,1
639,8637,1674,0.1,1.0,3,0
638,9214,9204,15.3,0.031,2,2
638,9214,1,15.3,0.031,3,0
638,9214,9204,15.3,0.031,2,2
638,9214,9202,15.3,0.031,3,1
638,9214,720,15.3,0.031,4,0
638,8508,793,11.9,0.0241,2,0
638,3983,7824,5.3,0.008,2,0
638,8680,8372,5.3,2.0,2,1
638,8680,6643,5.3,0.0604,3,0
638,8680,8679,5.3,1.0,2,1
638,8680,8677,5.3,0.0724,3,1
638,8680,8676,5.3,0.0724,4,0
638,9202,720,0.2,1.0,2,0
638,8677,8676,0.3,1.0,2,0
638,9131,9130,0.2,1.0,2,0
638,9203,4,0.2,1.0,2,0
638,9203,9202,0.2,1.0,2,1
638,9203,720,0.2,1.0,3,0
638,9203,4,0.5,1.0,2,0
638,9203,9202,0.5,1.0,2,1
638,9203,720,0.5,1.0,3,0
637,8508,793,3.1,0.0241,2,0
637,3983,7824,5.3,0.008,2,0
637,8680,8372,5.3,2.0,2,1
637,8680,6643,5.3,0.0604,3,0
637,8680,8679,5.3,1.0,2,1
637,8680,8677,5.3,0.0724,3,1
637,8680,8676,5.3,0.0724,4,0
637,9214,9204,4.4,0.031,2,2
637,9214,1,4.4,0.031,3,0
637,9214,9204,4.4,0.031,2,2
637,9214,9202,4.4,0.031,3,1
637,9214,720,4.4,0.031,4,0
637,9202,720,0.2,1.0,2,0
637,8677,8676,0.3,1.0,2,0
637,9131,9130,0.2,1.0,2,0
637,9203,4,0.2,1.0,2,0
637,9203,9202,0.2,1.0,2,1
637,9203,720,0.2,1.0,3,0
637,9203,4,0.1,1.0,2,0
637,9203,9202,0.1,1.0,2,1
637,9203,720,0.1,1.0,3,0
636,8916,6608,394.0,0.0278,2,0
636,3983,7824,252.9,0.008,2,0
636,8508,793,569.1,0.0241,2,0
636,8347,8312,252.9,1.0,2,1
636,8347,8311,252.9,0.026,3,0
636,8347,8326,252.9,1.0,2,1
636,8347,82,252.9,0.0672,3,0
636,8347,8313,252.9,1.0,2,1
636,8347,7923,252.9,0.026,3,0
635,7242,1729,4.4,0.031,2,2
635,7242,2,4.4,0.031,3,0
635,7242,1729,4.4,0.031,2,2
635,7242,1726,4.4,0.031,3,0
635,8508,793,10.23,0.0241,2,0
635,9008,8508,33.1,1.0,2,1
635,9008,793,33.1,0.0241,3,0
635,3983,7824,5.3,0.008,2,0
635,8600,2,0.2,1.0,2,0
635,8600,1810,0.2,1.0,2,1
635,8600,1807,0.2,1.0,3,0
635,1729,2,0.2,1.0,2,0
635,1729,1726,0.2,1.0,2,0
635,8651,8372,5.3,2.0,2,1
635,8651,6643,5.3,0.0604,3,0
635,8651,8650,5.3,1.0,2,1
635,8651,1810,5.3,0.0724,3,1
635,8651,1807,5.3,0.0724,4,0
635,1810,1807,0.2,1.0,2,0
635,1810,1807,0.2,1.0,2,0
635,1728,5,0.1,1.0,2,0
635,1728,1726,0.1,1.0,2,0
635,1728,5,0.1,1.0,2,0
635,1728,1726,0.1,1.0,2,0
634,1502,1500,21.1,1.0,2,0
633,8234,793,1.3,1.0,2,0
633,8234,8232,1.3,1.0,2,0
633,9099,9098,215.55,0.03,2,2
633,9099,1,215.55,0.03,3,0
633,9099,9098,215.55,0.03,2,2
633,9099,8232,215.55,0.03,3,0
633,8049,8508,325.0,1.0,2,1
633,8049,793,325.0,0.0241,3,0
633,8522,8312,134.6,1.0,2,1
633,8522,8311,134.6,0.026,3,0
633,8522,8376,134.6,1.0,2,1
633,8522,317,134.6,0.069,3,2
633,8522,1,134.6,0.069,4,0
633,8522,317,134.6,0.069,3,2
633,8522,316,134.6,0.069,4,0
633,9097,1,39.46,1.0,2,0
633,9097,2351,39.46,1.0,2,0
633,9097,777,39.46,1.0,2,0
633,9043,1,0.0,1.0,2,0
633,9043,777,0.0,1.0,2,0
633,9043,1,0.0,1.0,2,0
633,9043,777,0.0,1.0,2,0
633,9097,1,39.46,1.0,2,0
633,9097,2351,39.46,1.0,2,0
633,9097,777,39.46,1.0,2,0
633,9043,1,17.9,1.0,2,0
633,9043,777,17.9,1.0,2,0
633,9043,1,6.2,1.0,2,0
633,9043,777,6.2,1.0,2,0
632,2024,1,1.8,1.0,2,0
632,2024,2023,1.8,1.0,2,0
632,8916,6608,151.0,0.0278,2,0
632,3983,7824,99.7,0.008,2,0
632,8508,793,224.2,0.0241,2,0
632,8992,8429,99.7,1.0,2,1
632,8992,7923,99.7,0.0293,3,0
632,8992,8427,99.7,1.0,2,1
632,8992,8311,99.7,0.0293,3,0
632,8992,8457,99.7,1.0,2,1
632,8992,82,99.7,0.061,3,0
632,2024,1,3.4,1.0,2,0
632,2024,2023,3.4,1.0,2,0
632,2024,1,3.5,1.0,2,0
632,2024,2023,3.5,1.0,2,0
632,9161,793,4.5,1.0,2,0
632,9161,2023,4.5,1.0,2,0
631,3983,7824,66.7,0.008,2,0
631,8508,793,150.0,0.0241,2,0
631,8733,8429,66.7,1.0,2,1
631,8733,7923,66.7,0.0293,3,0
631,8733,8427,66.7,1.0,2,1
631,8733,8311,66.7,0.0293,3,0
631,8733,8425,66.7,1.0,2,1
631,8733,82,66.7,0.0474,3,0
630,3983,7824,66.7,0.008,2,0
630,8508,793,150.0,0.0241,2,0
630,8733,8429,66.7,1.0,2,1
630,8733,7923,66.7,0.0293,3,0
630,8733,8427,66.7,1.0,2,1
630,8733,8311,66.7,0.0293,3,0
630,8733,8425,66.7,1.0,2,1
630,8733,82,66.7,0.0474,3,0
629,3983,7824,66.7,0.008,2,0
629,8508,793,150.0,0.0241,2,0
629,8733,8429,66.7,1.0,2,1
629,8733,7923,66.7,0.0293,3,0
629,8733,8427,66.7,1.0,2,1
629,8733,8311,66.7,0.0293,3,0
629,8733,8425,66.7,1.0,2,1
629,8733,82,66.7,0.0474,3,0
628,8916,6608,101.0,0.0278,2,0
628,3983,7824,66.7,0.008,2,0
628,8347,8312,66.7,1.0,2,1
628,8347,8311,66.7,0.026,3,0
628,8347,8326,66.7,1.0,2,1
628,8347,82,66.7,0.0672,3,0
628,8347,8313,66.7,1.0,2,1
628,8347,7923,66.7,0.026,3,0
627,3983,7824,66.7,0.008,2,0
627,6875,868,150.0,0.0241,2,0
627,9123,8312,66.7,1.0,2,1
627,9123,8311,66.7,0.026,3,0
627,9123,8313,66.7,1.0,2,1
627,9123,7923,66.7,0.026,3,0
627,9123,9121,66.7,1.0,2,1
627,9123,383,66.7,0.0672,3,2
627,9123,1,66.7,0.0672,4,0
627,9123,383,66.7,0.0672,3,2
627,9123,382,66.7,0.0672,4,0
627,383,1,2.3,1.0,2,0
627,383,382,2.3,1.0,2,0
627,383,1,3.1,1.0,2,0
627,383,382,3.1,1.0,2,0
627,383,1,3.4,1.0,2,0
627,383,382,3.4,1.0,2,0
627,383,1,2.8,1.0,2,0
627,383,382,2.8,1.0,2,0
627,383,1,2.9,1.0,2,0
627,383,382,2.9,1.0,2,0
626,9147,9146,0.0,0.031,2,2
626,9147,1,0.0,0.031,3,0
626,9147,9146,0.0,0.031,2,2
626,9147,8155,0.0,0.031,3,0
626,6857,793,1.6,0.019,2,0
626,8508,793,3.5,0.0241,2,0
626,9008,8508,8.4,1.0,2,1
626,9008,793,8.4,0.0241,3,0
626,3983,7824,5.3,0.008,2,0
626,8651,8372,5.3,2.0,2,1
626,8651,6643,5.3,0.0604,3,0
626,8651,8650,5.3,1.0,2,1
626,8651,1810,5.3,0.0724,3,1
626,8651,1807,5.3,0.0724,4,0
626,9356,8914,8.8,0.031,2,2
626,9356,1,8.8,0.031,3,0
626,9356,8914,8.8,0.031,2,2
626,9356,8460,8.8,0.031,3,0
626,1811,1,0.6,1.0,2,0
626,1811,1810,0.6,1.0,2,1
626,1811,1807,0.6,1.0,3,0
626,8914,1,0.6,1.0,2,0
626,8914,8460,0.6,1.0,2,0
626,1810,1807,0.4,1.0,2,0
626,1810,1807,0.2,1.0,2,0
626,8913,4,0.2,1.0,2,0
626,8913,8460,0.2,1.0,2,0
626,8913,4,0.1,1.0,2,0
626,8913,8460,0.1,1.0,2,0
625,8508,793,80.3,0.0241,2,0
625,8347,8312,31.5,1.0,2,1
625,8347,8311,31.5,0.026,3,0
625,8347,8326,31.5,1.0,2,1
625,8347,82,31.5,0.0672,3,0
625,8347,8313,31.5,1.0,2,1
625,8347,7923,31.5,0.026,3,0
625,8658,2351,4.0,1.0,2,0
625,8658,66,4.0,1.0,2,0
625,8658,2351,4.0,1.0,2,0
625,8658,66,4.0,1.0,2,0
625,9038,43,53.3,0.0146,2,0
624,9201,66,19.5,0.0146,2,0
624,8916,6608,70.0,0.0278,2,0
624,3983,7824,43.3,0.008,2,0
624,8508,793,112.4,0.0241,2,0
624,8347,8312,46.2,1.0,2,1
624,8347,8311,46.2,0.026,3,0
624,8347,8326,46.2,1.0,2,1
624,8347,82,46.2,0.0672,3,0
624,8347,8313,46.2,1.0,2,1
624,8347,7923,46.2,0.026,3,0
623,8916,6608,30.0,0.0278,2,0
623,3983,7824,18.5,0.008,2,0
623,8508,793,48.2,0.0241,2,0
623,8347,8312,19.8,1.0,2,1
623,8347,8311,19.8,0.026,3,0
623,8347,8326,19.8,1.0,2,1
623,8347,82,19.8,0.0672,3,0
623,8347,8313,19.8,1.0,2,1
623,8347,7923,19.8,0.026,3,0
623,9201,66,8.5,0.0146,2,0
622,8916,6608,300.0,0.0278,2,0
622,3983,7824,185.4,0.008,2,0
622,8508,793,433.4,0.0241,2,0
622,6691,1950,13.5,1.0,2,0
622,6691,1950,11.9,1.0,2,0
622,8310,1,6.7,1.0,2,0
622,8310,2272,6.7,1.0,2,0
622,8310,1,7.0,1.0,2,0
622,8310,2272,7.0,1.0,2,0
622,2276,2272,10.7,1.0,2,0
621,8916,6608,300.0,0.0278,2,0
621,3989,8278,185.4,0.008,2,0
621,8991,8372,192.6,1.0,2,1
621,8991,6643,192.6,0.0302,3,0
621,8991,8427,192.6,1.0,2,1
621,8991,8311,192.6,0.0293,3,0
621,8991,8746,192.6,1.0,2,1
621,8991,102,192.6,0.0646,3,0
621,6885,904,433.4,0.0241,2,0
621,2340,2,6.7,1.0,2,0
621,2340,2334,6.7,1.0,2,1
621,2340,2328,6.7,1.0,3,0
621,2340,2,7.0,1.0,2,0
621,2340,2334,7.0,1.0,2,1
621,2340,2328,7.0,1.0,3,0
621,2340,2,0.2,1.0,2,0
621,2340,2334,0.2,1.0,2,1
621,2340,2328,0.2,1.0,3,0
621,2337,2334,10.7,1.0,2,1
621,2337,2328,10.7,1.0,3,0
620,8916,6608,300.0,0.0278,2,0
620,3983,7824,185.4,0.008,2,0
620,8508,793,433.4,0.0241,2,0
620,6691,1950,13.5,1.0,2,0
620,6691,1950,11.9,1.0,2,0
619,1066,2,1.9,1.0,2,0
619,1066,1061,1.9,1.0,2,1
619,1066,1050,1.9,1.0,3,0
619,6610,619,300.0,1.0,2,0
619,3983,7824,192.6,0.008,2,0
619,8508,793,433.4,0.0241,2,0
619,6691,1950,15.4,1.0,2,0
619,6691,1950,12.8,1.0,2,0
619,7509,904,7.0,1.0,2,0
619,7509,7512,7.0,1.0,2,1
619,7509,7505,7.0,1.0,3,0
618,7508,904,4.01,1.0,2,0
618,7508,7505,4.01,1.0,2,0
618,8916,6608,300.0,0.0278,2,0
618,3983,7824,192.6,0.008,2,0
618,8508,793,433.4,0.0241,2,0
618,6691,1950,15.4,1.0,2,0
618,6691,1950,12.8,1.0,2,0
618,7509,904,4.0,1.0,2,0
618,7509,7512,4.0,1.0,2,1
618,7509,7505,4.0,1.0,3,0
617,1066,2,1.1,1.0,2,0
617,1066,1061,1.1,1.0,2,1
617,1066,1050,1.1,1.0,3,0
617,8916,6608,500.0,0.0278,2,0
617,3983,7824,315.0,0.008,2,0
617,8508,793,708.8,0.0241,2,0
617,6691,1950,25.2,1.0,2,0
617,6691,1950,21.0,1.0,2,0
617,6715,1,10.9,1.0,2,0
617,6715,6714,10.9,1.0,2,0
617,6715,1,11.4,1.0,2,0
617,6715,6714,11.4,1.0,2,0
617,6699,2,13.1,1.0,2,0
617,6699,6696,13.1,1.0,2,0
616,8916,6608,500.0,0.0278,2,0
616,3983,7824,315.0,0.008,2,0
616,8508,793,708.8,0.0241,2,0
616,6691,1950,25.2,1.0,2,0
616,6691,1950,21.0,1.0,2,0
615,8916,6608,300.0,0.0278,2,0
615,3983,7824,192.6,0.008,2,0
615,8508,793,433.4,0.0241,2,0
615,6691,1950,15.4,1.0,2,0
615,6691,1950,12.8,1.0,2,0
614,8916,6608,500.0,0.0278,2,0
614,3983,7824,315.0,0.008,2,0
614,8508,793,708.8,0.0241,2,0
614,6691,1950,25.2,1.0,2,0
614,6691,1950,21.0,1.0,2,0
613,8916,6608,500.0,0.0278,2,0
613,3983,7824,315.0,0.008,2,0
613,8508,793,708.8,0.0241,2,0
613,6691,1950,25.2,1.0,2,0
613,6691,1950,21.0,1.0,2,0
612,8916,6608,300.0,0.0278,2,0
612,3983,7824,180.0,0.008,2,0
612,8508,793,433.4,0.0241,2,0
612,6691,1950,15.4,1.0,2,0
612,6691,1950,12.8,1.0,2,0
611,6609,6607,300.0,0.0277,2,0
611,3983,7824,192.6,0.008,2,0
611,8733,8429,192.6,1.0,2,1
611,8733,7923,192.6,0.0293,3,0
611,8733,8427,192.6,1.0,2,1
611,8733,8311,192.6,0.0293,3,0
611,8733,8425,192.6,1.0,2,1
611,8733,82,192.6,0.0474,3,0
611,8508,793,433.4,0.0241,2,0
611,6691,1950,15.4,1.0,2,0
611,6691,1950,12.8,1.0,2,0
611,8916,6608,300.0,0.0278,2,0
610,8916,6608,300.0,0.0278,2,0
610,6609,6607,300.0,0.0277,2,0
610,3983,7824,192.6,0.008,2,0
610,8733,8429,192.6,1.0,2,1
610,8733,7923,192.6,0.0293,3,0
610,8733,8427,192.6,1.0,2,1
610,8733,8311,192.6,0.0293,3,0
610,8733,8425,192.6,1.0,2,1
610,8733,82,192.6,0.0474,3,0
610,8508,793,433.4,0.0241,2,0
610,6691,1950,15.4,1.0,2,0
610,6691,1950,12.8,1.0,2,0
609,8916,6608,1000.0,0.0278,2,0
609,3983,7824,315.0,0.008,2,0
609,8733,8429,315.0,1.0,2,1
609,8733,7923,315.0,0.0293,3,0
609,8733,8427,315.0,1.0,2,1
609,8733,8311,315.0,0.0293,3,0
609,8733,8425,315.0,1.0,2,1
609,8733,82,315.0,0.0474,3,0
609,8508,793,708.8,0.0241,2,0
608,6610,608,500.0,0.0241,2,0
608,3983,7824,309.0,0.008,2,0
608,9008,8508,771.8,1.0,2,1
608,9008,793,771.8,0.0241,3,0
608,8706,8427,315.0,1.0,2,1
608,8706,8311,315.0,0.0293,3,0
608,8706,8699,315.0,1.0,2,1
608,8706,82,315.0,0.0793,3,0
608,8706,8705,315.0,1.0,2,1
608,8706,6640,315.0,0.0301,3,0
607,3989,8278,66.7,0.008,2,0
607,6885,904,150.0,0.0241,2,0
607,8350,8312,66.7,1.0,2,1
607,8350,8311,66.7,0.026,3,0
607,8350,8314,66.7,1.0,2,1
607,8350,6643,66.7,0.026,3,0
607,8350,8329,66.7,1.0,2,1
607,8350,102,66.7,0.069,3,0
606,8710,6632,257.4,0.008,2,0
606,6875,868,579.2,0.0241,2,0
606,8725,8312,257.4,1.0,2,1
606,8725,8311,257.4,0.026,3,0
606,8725,8313,257.4,1.0,2,1
606,8725,7923,257.4,0.026,3,0
606,8725,8724,257.4,1.0,2,1
606,8725,249,257.4,0.0672,3,0
606,9355,793,11.0,1.0,2,0
606,9355,249,11.0,1.0,2,0
605,3983,7824,5.3,0.008,2,0
605,8508,793,3.5,0.0241,2,0
605,9008,8508,8.4,1.0,2,1
605,9008,793,8.4,0.0241,3,0
605,8651,8372,5.3,2.0,2,1
605,8651,6643,5.3,0.0604,3,0
605,8651,8650,5.3,1.0,2,1
605,8651,1810,5.3,0.0724,3,1
605,8651,1807,5.3,0.0724,4,0
605,9002,793,1.6,0.0189,2,0
605,9356,8914,8.8,0.031,2,2
605,9356,1,8.8,0.031,3,0
605,9356,8914,8.8,0.031,2,2
605,9356,8460,8.8,0.031,3,0
605,1811,1,0.6,1.0,2,0
605,1811,1810,0.6,1.0,2,1
605,1811,1807,0.6,1.0,3,0
605,8914,1,0.6,1.0,2,0
605,8914,8460,0.6,1.0,2,0
605,1810,1807,0.4,1.0,2,0
605,1810,1807,0.2,1.0,2,0
605,8913,4,0.2,1.0,2,0
605,8913,8460,0.2,1.0,2,0
605,8913,4,0.1,1.0,2,0
605,8913,8460,0.1,1.0,2,0
604,7697,204,55.0,0.0146,2,0
604,8916,6608,100.0,0.0278,2,0
604,3989,8278,0.7,0.008,2,0
604,6964,1049,148.5,0.0241,2,0
604,8377,8312,66.0,1.0,2,1
604,8377,8311,66.0,0.026,3,0
604,8377,8314,66.0,1.0,2,1
604,8377,6643,66.0,0.026,3,0
604,8377,8373,66.0,1.0,2,1
604,8377,1059,66.0,0.069,3,2
604,8377,2,66.0,0.069,4,0
604,8377,1059,66.0,0.069,3,2
604,8377,1050,66.0,0.069,4,0
604,1059,2,1.2,1.0,2,0
604,1059,1050,1.2,1.0,2,0
604,1059,2,2.4,1.0,2,0
604,1059,1050,2.4,1.0,2,0
604,1059,2,2.4,1.0,2,0
604,1059,1050,2.4,1.0,2,0
604,1054,904,2.5,1.0,2,0
604,1054,1050,2.5,1.0,2,0
603,8916,6608,50.0,0.0278,2,0
603,3983,7824,33.0,0.008,2,0
603,8347,8312,33.0,1.0,2,1
603,8347,8311,33.0,0.026,3,0
603,8347,8326,33.0,1.0,2,1
603,8347,82,33.0,0.0672,3,0
603,8347,8313,33.0,1.0,2,1
603,8347,7923,33.0,0.026,3,0
602,3983,7824,66.0,0.008,2,0
602,9008,8508,160.6,1.0,2,1
602,9008,793,160.6,0.0241,3,0
602,8733,8429,66.0,1.0,2,1
602,8733,7923,66.0,0.0293,3,0
602,8733,8427,66.0,1.0,2,1
602,8733,8311,66.0,0.0293,3,0
602,8733,8425,66.0,1.0,2,1
602,8733,82,66.0,0.0474,3,0
601,8916,6608,151.0,0.0278,2,0
601,3983,7824,96.9,0.008,2,0
601,9008,8508,242.5,1.0,2,1
601,9008,793,242.5,0.0241,3,0
601,1065,1,3.4,1.0,2,0
601,1065,1061,3.4,1.0,2,1
601,1065,1050,3.4,1.0,3,0
601,1062,793,4.4,1.0,2,0
601,1062,1061,4.4,1.0,2,1
601,1062,1050,4.4,1.0,3,0
600,8916,6608,102.0,0.0278,2,0
600,3983,7824,61.2,0.008,2,0
600,9028,7684,163.8,1.0,2,0
600,9084,8372,67.3,1.0,2,1
600,9084,6643,67.3,0.0302,3,0
600,9084,8427,67.3,1.0,2,1
600,9084,8311,67.3,0.0293,3,0
600,9084,8508,67.3,1.0,2,1
600,9084,793,67.3,0.0241,3,0
600,9084,9568,67.3,1.0,2,1
600,9084,9566,67.3,0.031,3,0
600,9084,8457,67.3,1.0,2,1
600,9084,82,67.3,0.061,3,0
599,8916,6608,102.0,0.0278,2,0
599,3983,7824,67.3,0.008,2,0
599,9028,7684,163.8,1.0,2,0
599,9084,8372,67.3,1.0,2,1
599,9084,6643,67.3,0.0302,3,0
599,9084,8427,67.3,1.0,2,1
599,9084,8311,67.3,0.0293,3,0
599,9084,8508,67.3,1.0,2,1
599,9084,793,67.3,0.0241,3,0
599,9084,9568,67.3,1.0,2,1
599,9084,9566,67.3,0.031,3,0
599,9084,8457,67.3,1.0,2,1
599,9084,82,67.3,0.061,3,0
599,1066,2,2.3,1.0,2,0
599,1066,1061,2.3,1.0,2,1
599,1066,1050,2.3,1.0,3,0
599,86,82,2.9,1.0,2,0
599,86,793,2.9,1.0,2,0
598,8916,6608,52.0,0.0278,2,0
598,3983,7824,31.2,0.008,2,0
598,9028,7684,83.5,1.0,2,0
598,9084,8372,34.3,1.0,2,1
598,9084,6643,34.3,0.0302,3,0
598,9084,8427,34.3,1.0,2,1
598,9084,8311,34.3,0.0293,3,0
598,9084,8508,34.3,1.0,2,1
598,9084,793,34.3,0.0241,3,0
598,9084,9568,34.3,1.0,2,1
598,9084,9566,34.3,0.031,3,0
598,9084,8457,34.3,1.0,2,1
598,9084,82,34.3,0.061,3,0
598,1066,2,1.2,1.0,2,0
598,1066,1061,1.2,1.0,2,1
598,1066,1050,1.2,1.0,3,0
598,326,1,1.6,1.0,2,0
598,326,325,1.6,1.0,2,0
598,8287,793,1.5,1.0,2,0
598,8287,231,1.5,1.0,2,0
597,8916,6608,102.0,0.0278,2,0
597,3989,8278,63.0,0.008,2,0
597,9005,6885,164.9,1.0,2,1
597,9005,904,164.9,0.0241,3,0
597,8980,8427,63.0,1.0,2,1
597,8980,8311,63.0,0.0293,3,0
597,8980,8704,63.0,1.0,2,1
597,8980,6641,63.0,0.0301,3,0
597,8980,8979,63.0,1.0,2,1
597,8980,102,63.0,0.0793,3,0
596,8916,6608,102.0,0.0278,2,0
596,3983,7824,63.0,0.008,2,0
596,9008,8508,164.9,1.0,2,1
596,9008,793,164.9,0.0241,3,0
596,8706,8427,63.0,1.0,2,1
596,8706,8311,63.0,0.0293,3,0
596,8706,8699,63.0,1.0,2,1
596,8706,82,63.0,0.0793,3,0
596,8706,8705,63.0,1.0,2,1
596,8706,6640,63.0,0.0301,3,0
596,1065,1,2.4,1.0,2,0
596,1065,1061,2.4,1.0,2,1
596,1065,1050,2.4,1.0,3,0
596,1065,1,2.5,1.0,2,0
596,1065,1061,2.5,1.0,2,1
596,1065,1050,2.5,1.0,3,0
596,1062,793,2.8,1.0,2,0
596,1062,1061,2.8,1.0,2,1
596,1062,1050,2.8,1.0,3,0
595,8916,6608,102.0,0.0278,2,0
595,3989,8278,63.0,0.008,2,0
595,9005,6885,164.9,1.0,2,1
595,9005,904,164.9,0.0241,3,0
595,9057,8427,63.0,1.0,2,1
595,9057,8311,63.0,0.0293,3,0
595,9057,8704,63.0,1.0,2,1
595,9057,6641,63.0,0.0301,3,0
595,9057,8833,63.0,1.0,2,1
595,9057,137,63.0,0.0793,3,0
594,8916,6608,102.0,0.0278,2,0
594,3989,8278,63.0,0.008,2,0
594,9005,6885,164.9,1.0,2,1
594,9005,904,164.9,0.0241,3,0
594,9056,8427,63.0,1.0,2,1
594,9056,8311,63.0,0.0293,3,0
594,9056,8704,63.0,1.0,2,1
594,9056,6641,63.0,0.0301,3,0
594,9056,9055,63.0,1.0,2,1
594,9056,204,63.0,1.0,3,0
591,8916,6608,1001.0,0.0278,2,0
591,3983,7824,618.6,0.008,2,0
591,9008,8508,1618.6,1.0,2,1
591,9008,793,1618.6,0.0241,3,0
591,8522,8312,618.6,1.0,2,1
591,8522,8311,618.6,0.026,3,0
591,8522,8376,618.6,1.0,2,1
591,8522,317,618.6,0.069,3,2
591,8522,1,618.6,0.069,4,0
591,8522,317,618.6,0.069,3,2
591,8522,316,618.6,0.069,4,0
591,9043,1,11.3,1.0,2,0
591,9043,777,11.3,1.0,2,0
591,9043,1,21.4,1.0,2,0
591,9043,777,21.4,1.0,2,0
591,9043,1,22.4,1.0,2,0
591,9043,777,22.4,1.0,2,0
591,9043,1,34.0,1.0,2,0
591,9043,777,34.0,1.0,2,0
591,9043,1,28.6,1.0,2,0
591,9043,777,28.6,1.0,2,0
591,9042,793,24.5,1.0,2,0
591,9042,777,24.5,1.0,2,0
590,8234,793,5.4,1.0,2,0
590,8234,8232,5.4,1.0,2,0
590,8916,6608,501.0,0.0278,2,0
590,3983,7824,309.6,0.008,2,0
590,9008,8508,810.1,1.0,2,1
590,9008,793,810.1,0.0241,3,0
590,8522,8312,309.6,1.0,2,1
590,8522,8311,309.6,0.026,3,0
590,8522,8376,309.6,1.0,2,1
590,8522,317,309.6,0.069,3,2
590,8522,1,309.6,0.069,4,0
590,8522,317,309.6,0.069,3,2
590,8522,316,309.6,0.069,4,0
590,9043,1,5.7,1.0,2,0
590,9043,777,5.7,1.0,2,0
590,9043,1,10.8,1.0,2,0
590,9043,777,10.8,1.0,2,0
590,9043,1,11.3,1.0,2,0
590,9043,777,11.3,1.0,2,0
590,9043,1,17.2,1.0,2,0
590,9043,777,17.2,1.0,2,0
590,9043,1,14.4,1.0,2,0
590,9043,777,14.4,1.0,2,0
590,9042,793,12.4,1.0,2,0
590,9042,777,12.4,1.0,2,0
589,8234,793,0.7,1.0,2,0
589,8234,8232,0.7,1.0,2,0
589,8916,6608,101.0,0.0278,2,0
589,1065,1,1.2,1.0,2,0
589,1065,1061,1.2,1.0,2,1
589,1065,1050,1.2,1.0,3,0
589,3983,7824,62.4,0.008,2,0
589,9008,8508,163.3,1.0,2,1
589,9008,793,163.3,0.0241,3,0
589,8522,8312,62.4,1.0,2,1
589,8522,8311,62.4,0.026,3,0
589,8522,8376,62.4,1.0,2,1
589,8522,317,62.4,0.069,3,2
