code,creator_id,name_po,total_amount,purchase_order_id,is_completed,po_status,time_create,estimated_delivery,supplier_delivery_id
TTD-19072022-087-WW-V1,344,TTD-19072022-087-WW-V1,110.000000,774,1,completed,2022-08-19,2022-08-20,14
KHCC-220819-102-Grace Folly,343,KHCC-220819-102-Grace Folly,5850.000000,775,1,completed,2022-08-19,2022-08-26,150
TTD-19082022-115-MX,344,TTD-19082022-115-MX,30000.000000,776,1,completed,2022-08-19,2022-09-05,74
KHCC-220819-103-Ciele,344,KHCC-220819-103-Ciele,10000.000000,777,1,completed,2022-08-19,2022-08-25,147
TTD-19082022-116-AK,343,TTD-19082022-116-AK,30.000000,778,1,completed,2022-08-19,2022-08-26,61
TTD-19082022-117-EV,344,TTD-19082022-117-EV,2000.000000,779,1,completed,2022-08-19,2022-10-19,2
TTD-19082022-118-BN,343,TTD-19082022-118-BN,200.000000,780,1,completed,2022-08-19,2022-08-31,186
TTD-19082022-119-TL,344,TTD-19082022-119-TL,24040.000000,781,1,completed,2022-08-19,2022-09-12,67
TTD-19082022-120-TL,344,TTD-19082022-120-TL,29000.000000,782,1,completed,2022-08-19,2022-09-09,67
TTD-19082022-121-PP,344,TTD-19082022-121-PP,176.000000,783,1,completed,2022-08-19,2022-08-24,69
TTD-19082022-122-WW,344,TTD-19082022-122-WW,10000.000000,784,1,completed,2022-08-19,2022-09-19,14
TTD-20082022-123-DT,343,TTD-20082022-123-DT,17.000000,785,1,completed,2022-08-20,2022-08-27,106
TTD-20082022-124-AK,343,TTD-20082022-124-AK,250.000000,786,1,completed,2022-08-20,2022-08-27,61
TTD-20082022-125-PI,343,TTD-20082022-125-PI,4000.000000,787,1,completed,2022-08-20,2022-09-28,68
TTD-20082022-126-KH,343,TTD-20082022-126-KH,50.000000,788,1,completed,2022-08-20,2022-08-27,86
TTD-20082022-127-NI,344,TTD-20082022-127-NI,48.000000,789,1,completed,2022-08-20,2022-08-27,174
TTD-20082022-128-FR,343,TTD-20082022-128-FR,200.000000,790,1,completed,2022-08-20,2022-09-10,109
TSA-20082022-129-FR,343,TSA-20082022-129-FR,200.000000,791,1,completed,2022-08-20,2022-09-10,109
TSA-20082022-130-CT,343,TSA-20082022-130-CT,300.000000,792,0,approval,2022-08-20,,26
TSA-20082022-131-RI,343,TSA-20082022-131-RI,1100.000000,793,0,approval,2022-08-20,,36
TSA-20082022-132-EV,344,TSA-20082022-132-EV,4450.000000,794,0,approval,2022-08-20,2022-11-05,2
TSA-20082022-133-UL,344,TSA-20082022-133-UL,2300.000000,795,1,completed,2022-08-20,2022-10-31,11
TTD-20082022-134-TF,344,TTD-20082022-134-TF,1500.000000,796,0,approval,2022-08-20,2022-08-29,185
TTD-20082022-135-PP,344,TTD-20082022-135-PP,340.000000,797,1,completed,2022-08-20,2022-08-24,69
TTD-20082022-136-AK,343,TTD-20082022-136-AK,562.000000,798,1,completed,2022-08-20,,61
KHCC-220822-105-Grace Folly,343,KHCC-220822-105-Grace Folly,13530.000000,799,1,completed,2022-08-22,2022-08-29,150
KHCC-220822-104-8JS,343,KHCC-220822-104-8JS,300.000000,800,1,completed,2022-08-22,2022-08-29,196
TSA-23082022-138-TL,344,TSA-23082022-138-TL,133740.000000,801,1,completed,2022-08-23,2022-09-10,67
TTD-23082022-139-AK,343,TTD-23082022-139-AK,1323.000000,802,1,completed,2022-08-23,2022-08-30,61
TTD-24082022-140-IF,344,TTD-24082022-140-IF,17500.000000,803,0,approval,2022-08-24,2022-10-31,43
KHCC-220823-106-BIS,344,KHCC-220823-106-BIS,54.000000,804,1,completed,2022-08-24,2022-08-26,145
TTD-24082022-141-TL,344,TTD-24082022-141-TL,4000.000000,805,1,completed,2022-08-24,2022-09-13,67
TTD-24082022-142-DD,343,TTD-24082022-142-DD,1050.000000,806,1,completed,2022-08-24,2022-09-26,93
TTD-24082022-142-PP,344,TTD-24082022-142-PP,83.000000,807,1,completed,2022-08-24,2022-08-25,69
TTD-24082022-144-DT,343,TTD-24082022-144-DT,24.000000,808,1,completed,2022-08-24,2022-08-31,106
TTD-24082022-143-PP,344,TTD-24082022-143-PP,118.000000,809,1,completed,2022-08-24,2022-08-25,69
TTD-24082022-145-MX-BÙ,344,TTD-24082022-145-MX-BÙ,10000.000000,810,1,completed,2022-08-24,2022-08-31,74
TTD-24082022-146-TQ,344,TTD-24082022-146-TQ,300.000000,811,1,completed,2022-08-24,2022-09-15,116
TTD-24082022-147-NI,344,TTD-24082022-147-NI,72.000000,812,1,completed,2022-08-24,2022-08-31,174
TTD-25082022-148-AK,343,TTD-25082022-148-AK,33.000000,813,1,completed,2022-08-25,2022-09-05,61
KHCC-220825-107-CBA,343,KHCC-220825-107-CBA,4026.000000,814,1,completed,2022-08-25,2022-08-31,44
TTD-25082022-149-PP,344,TTD-25082022-149-PP,212.000000,816,0,approval,2022-08-25,2022-08-27,69
TTD-25082022-150-BN,343,TTD-25082022-150-BN,1800.000000,817,1,completed,2022-08-25,2022-09-08,186
TTD-25082022-151-HO,343,TTD-25082022-151-HO,10.000000,818,1,completed,2022-08-25,2022-08-31,80
TTD-26082022-152-WL,344,TTD-26082022-152-WL,19410.000000,819,1,completed,2022-08-26,2022-10-01,49
TTD-17082022-100-PQ-V1,343,TTD-17082022-100-PQ-V1,2000.000000,820,1,completed,2022-08-26,2022-08-31,176
KHCC-220826-108-Grace Folly,343,KHCC-220826-108-Grace Folly,6590.000000,821,1,completed,2022-08-26,2022-08-31,150
TTD-26082022-153-LI,344,TTD-26082022-153-LI,534.000000,822,1,completed,2022-08-26,,230
TTD-26082022-154-HV,343,TTD-26082022-154-HV,1500.000000,823,1,completed,2022-08-26,2022-09-12,111
TTD-26082022-155-WW,344,TTD-26082022-155-WW,6420.000000,824,1,completed,2022-08-26,2022-09-15,14
TTD-27082022-156-TQ,344,TTD-27082022-156-TQ,500.000000,825,1,completed,2022-08-27,2022-08-31,116
TTD-29082022-157-MH,343,TTD-29082022-157-MH,10.000000,826,1,completed,2022-08-29,2022-09-10,88
TTD-29082022-158-TR,343,TTD-29082022-158-TR,705.000000,827,1,completed,2022-08-29,2022-09-30,41
TTD-29082022-159-AK,343,TTD-29082022-159-AK,230.000000,828,1,completed,2022-08-29,2022-09-05,61
TTD-29082022-161-TL,344,TTD-29082022-161-TL,30000.000000,830,1,completed,2022-08-29,2022-09-19,67
TTD-29082022-162-PP,344,TTD-29082022-162-PP,157.000000,831,1,completed,2022-08-29,2022-08-30,69
TTD-30082022-163-WW,344,TTD-30082022-163-WW,2000.000000,832,1,completed,2022-08-30,2022-09-30,14
TTD-30082022-164-AK,343,TTD-30082022-164-AK,415.000000,833,1,completed,2022-08-30,2022-09-05,61
TTD-30082022-165-BN,343,TTD-30082022-165-BN,600.000000,834,1,completed,2022-08-30,2022-09-12,186
KHCC-220825-027-SA,344,KHCC-220825-027-SA,63.000000,835,1,completed,2022-08-30,2022-08-31,3
TTD-30082022-166-TJ,344,TTD-30082022-166-TJ,30.000000,836,1,completed,2022-08-30,2022-08-31,219
TTD-30082022-167-PP,344,TTD-30082022-167-PP,10.000000,837,1,completed,2022-08-30,2022-08-31,69
TTD-30082022-168-TL-BÙ,344,TTD-30082022-168-TL-BÙ,1000.000000,838,1,completed,2022-08-30,2022-08-31,67
TTD-30082022-169-NI,344,TTD-30082022-169-NI,144.000000,839,1,completed,2022-08-30,2022-09-10,174
TTD-30082022-170-HV,343,TTD-30082022-170-HV,500.000000,840,1,completed,2022-08-30,2022-09-15,111
TTD-30082022-171-PP,344,TTD-30082022-171-PP,48.000000,841,1,completed,2022-08-30,2022-08-31,69
TTD-30082022-172-PP,344,TTD-30082022-172-PP,20.000000,842,1,completed,2022-08-30,2022-09-17,69
TTD-31082022-173-AK,343,TTD-31082022-173-AK,2368.000000,843,1,completed,2022-08-31,2022-09-10,61
TTD-31082022-174-EF,343,TTD-31082022-174-EF,670.000000,844,1,completed,2022-08-31,2022-09-30,173
TTD-31082022-175-HF,343,TTD-31082022-175-HF,3000.000000,845,0,approval,2022-08-31,2022-12-30,45
TTD-31082022-176-DI,343,TTD-31082022-176-DI,1040.000000,846,1,completed,2022-08-31,2022-09-12,65
TTD-31082022-177-AK,343,TTD-31082022-177-AK,5.000000,847,0,approval,2022-08-31,2022-09-06,61
TTD-31082022-178-TR,343,TTD-31082022-178-TR,334120.000000,848,1,completed,2022-08-31,2022-10-08,41
TTD-31082022-179-PP,344,TTD-31082022-179-PP,39.000000,849,0,approval,2022-08-31,2022-09-08,69
TTD-31082022-180-IF,344,TTD-31082022-180-IF,340.000000,850,0,approval,2022-08-31,2022-10-31,43
TTD-31082022-181-TR,343,TTD-31082022-181-TR,24450.000000,851,1,completed,2022-08-31,2022-09-30,41
TTD-31082022-182-NI,344,TTD-31082022-182-NI,660.000000,852,1,completed,2022-08-31,2022-09-10,174
TTD-01092022-001-MT,343,TTD-01092022-001-MT,150.000000,853,1,completed,2022-09-01,,172
TSA-01092022-002-FT,343,TSA-01092022-002-FT,2000.000000,854,1,completed,2022-09-01,2022-11-19,5
KHCC-220831-108-HAYABUSA,344,KHCC-220831-108-HAYABUSA,1000.000000,855,1,completed,2022-09-01,2022-09-02,160
TSA-01092022-003-HG,343,TSA-01092022-003-HG,300.000000,856,0,approval,2022-09-01,2022-11-30,1
TTD-31082022-182-PI bù,343,TTD-31082022-182-PI bù,500.000000,857,1,completed,2022-09-01,2022-09-10,68
TTD-01092022-004-EV,344,TTD-01092022-004-EV,150.000000,858,1,completed,2022-09-01,2022-11-05,2
TTD-01092022-005-UL,344,TTD-01092022-005-UL,2400.000000,859,1,completed,2022-09-01,2022-11-30,11
TTD-05092022-006-AE,344,TTD-05092022-006-AE,10.000000,860,1,completed,2022-09-05,2022-09-23,96
TTD-05092022-007-TR-bù,343,TTD-05092022-007-TR-bù,14000.000000,861,1,completed,2022-09-05,2022-09-10,41
TTD-05092022-008-AK,343,TTD-05092022-008-AK,1230.000000,862,1,completed,2022-09-05,2022-09-10,61
KHCC-220905-109-GLORY,343,KHCC-220905-109-GLORY,1648.000000,863,1,completed,2022-09-06,2022-09-10,152
TTD-06092022-009-EP,343,TTD-06092022-009-EP,1000.000000,864,1,completed,2022-09-06,2022-09-20,82
TTD-06092022-010-EP,343,TTD-06092022-010-EP,1000.000000,865,1,completed,2022-09-06,2022-09-27,82
TTD-06092022-011-HV,343,TTD-06092022-011-HV,2000.000000,866,1,completed,2022-09-06,2022-09-27,111
TSA-06092022-012-SK,343,TSA-06092022-012-SK,500.000000,867,1,completed,2022-09-06,2022-10-15,115
TTD-06092022-013-HN-bù,343,TTD-06092022-013-HN-bù,50.000000,868,1,completed,2022-09-06,2022-09-10,72
TSA-06092022-014-AR,343,TSA-06092022-014-AR,300000.000000,869,1,completed,2022-09-06,2022-10-15,20
TTD-06092022-015-KP,344,TTD-06092022-015-KP,11000.000000,870,1,completed,2022-09-06,2022-09-30,76
TTD-06092022-016-TF,344,TTD-06092022-016-TF,3000.000000,871,1,completed,2022-09-06,2022-09-14,185
TTD-06092022-017-NP,344,TTD-06092022-017-NP,12000.000000,872,1,completed,2022-09-06,2022-09-24,105
TTD-06092022-018-NT,344,TTD-06092022-018-NT,240000.000000,873,1,completed,2022-09-06,2022-09-24,81
TTD-06092022-019-MX,344,TTD-06092022-019-MX,25000.000000,874,1,completed,2022-09-06,2022-09-30,74
TTD-06092022-020-TL,344,TTD-06092022-020-TL,5000.000000,875,1,completed,2022-09-06,2022-09-24,67
TTD-07092022-021-PP,344,TTD-07092022-021-PP,39.000000,876,1,completed,2022-09-07,2022-09-08,69
TTD-07092022-022-AK,343,TTD-07092022-022-AK,30273.000000,877,1,completed,2022-09-07,2022-09-14,61
TTD-07092022-023-BN,343,TTD-07092022-023-BN,400.000000,878,1,completed,2022-09-07,2022-09-30,186
TTD-07092022-024-WW,344,TTD-07092022-024-WW,1040.000000,879,1,completed,2022-09-07,2022-09-28,14
TTD-07092022-025-DD,343,TTD-07092022-025-DD,1000.000000,880,1,completed,2022-09-07,2022-09-30,93
TTD-07092022-026-LM,343,TTD-07092022-026-LM,700.000000,881,1,completed,2022-09-07,2022-11-30,55
TTD-07092022-027-MH,343,TTD-07092022-027-MH,50.000000,882,1,completed,2022-09-07,2022-09-21,88
TSA-07092022-028-TL,344,TSA-07092022-028-TL,12450.000000,883,1,completed,2022-09-07,2022-09-21,67
TTD-07092022-029-PI-Bù,343,TTD-07092022-029-PI-Bù,2670.000000,884,1,completed,2022-09-07,2022-09-14,68
TTD-07092022-029-AK,343,TTD-07092022-029-AK,20.000000,885,1,completed,2022-09-07,2022-09-14,61
TSA-29082022-160-BD,344,TSA-29082022-160-BD,113450.000000,886,1,completed,2022-09-07,2022-10-10,180
TTD-08092022-030-TL,344,TTD-08092022-030-TL,2000.000000,887,1,completed,2022-09-08,2022-09-24,67
TTD-08092022-031-BT,343,TTD-08092022-031-BT,4200.000000,888,1,completed,2022-09-08,2022-09-08,19
TTD-05092022-007-TR-v1,343,TTD-05092022-007-TR-v1,14000.000000,889,1,completed,2022-09-08,2022-09-15,41
TTD-08092022-031-PP,344,TTD-08092022-031-PP,608.000000,890,1,completed,2022-09-08,2022-09-17,69
TTD-08092022-032-CM,344,TTD-08092022-032-CM,15000.000000,891,1,completed,2022-09-08,2022-09-30,73
TSA-08092022-033-TL,344,TSA-08092022-033-TL,800.000000,892,1,completed,2022-09-08,2022-09-13,67
TTD-08092022-034-DT,343,TTD-08092022-034-DT,72.000000,893,1,completed,2022-09-08,2022-09-15,106
TTD-09092022-035-DT,343,TTD-09092022-035-DT,12.000000,894,1,completed,2022-09-09,2022-09-16,106
TTD-09092022-036-PP,344,TTD-09092022-036-PP,5.000000,895,1,completed,2022-09-09,2022-09-20,69
TTD-09092022-037-NI,344,TTD-09092022-037-NI,504.000000,896,1,completed,2022-09-09,2022-09-14,174
TTD-09092022-038-AK,343,TTD-09092022-038-AK,450.000000,897,1,completed,2022-09-09,2022-09-19,61
KHCC-220909-110-BIS,343,KHCC-220909-110-BIS,131.000000,898,1,completed,2022-09-09,2022-09-09,145
TSA-09092022-039-EV,344,TSA-09092022-039-EV,100.000000,899,0,approval,2022-09-09,,2
TSA-09092022-040-UL,344,TSA-09092022-040-UL,100.000000,900,1,completed,2022-09-09,,11
TTD-09092022-041-TG,343,TTD-09092022-041-TG,55200.000000,901,1,completed,2022-09-09,2022-09-30,207
TTD-09092022-042-BN,343,TTD-09092022-042-BN,96.000000,902,1,completed,2022-09-09,2022-09-30,186
TTD-09092022-043-TL,344,TTD-09092022-043-TL,9100.000000,903,0,approval,2022-09-09,2022-09-26,67
TSA-09092022-044-HG,343,TSA-09092022-044-HG,100.000000,904,0,approval,2022-09-09,2022-12-24,1
TTD-09092022-045-PP,344,TTD-09092022-045-PP,498.000000,905,1,completed,2022-09-09,2022-09-10,69
TTD-09092022-046-AK,343,TTD-09092022-046-AK,59.000000,906,1,completed,2022-09-09,2022-09-14,61
TTD-09092022-047-PI,343,TTD-09092022-047-PI,5000.000000,907,1,completed,2022-09-09,2022-10-07,68
TTD-09092022-048-SU,343,TTD-09092022-048-SU,5000.000000,908,1,completed,2022-09-09,2022-09-30,85
TTD-12092022-049-KJ,343,TTD-12092022-049-KJ,1100.000000,909,1,completed,2022-09-12,2022-10-21,17
TTD-12092022-050-TQ,344,TTD-12092022-050-TQ,340.000000,910,1,completed,2022-09-12,2022-09-30,116
TSA-12092022-051-DF,344,TSA-12092022-051-DF,45000.000000,911,1,completed,2022-09-12,2022-11-10,46
TSA-12092022-052-MX,344,TSA-12092022-052-MX,347500.000000,912,1,completed,2022-09-12,2022-10-10,74
TTD-12092022-053-HN,343,TTD-12092022-053-HN,50.000000,913,1,completed,2022-09-12,2022-09-19,72
TTD-12092022-054-AK,343,TTD-12092022-054-AK,4081.000000,914,1,completed,2022-09-12,2022-09-22,61
TSA-12092022-055-PI,343,TSA-12092022-055-PI,43500.000000,915,1,completed,2022-09-12,2022-10-17,68
TSA-12092022-056-NC,343,TSA-12092022-056-NC,68500.000000,916,1,completed,2022-09-12,2022-10-29,8
TTD-13092022-057-CY,343,TTD-13092022-057-CY,12700.000000,917,1,completed,2022-09-13,2022-09-30,62
TTD-13092022-058-DT,343,TTD-13092022-058-DT,24.000000,918,1,completed,2022-09-13,2022-09-20,106
TTD-13092022-059-DI,343,TTD-13092022-059-DI,12.000000,919,1,completed,2022-09-13,2022-09-27,65
TTD-13092022-060-SC,343,TTD-13092022-060-SC,20000.000000,920,1,completed,2022-09-13,2022-09-30,235
TTD-13092022-061-AN,344,TTD-13092022-061-AN,9000.000000,921,1,completed,2022-09-13,2022-09-30,99
TSA-13092022-062-YK,344,TSA-13092022-062-YK,55000.000000,922,1,completed,2022-09-13,2022-10-31,9
TSA-13092022-063-PI- bù hàng,343,TSA-13092022-063-PI- bù hàng,13243.500000,923,1,completed,2022-09-13,2022-10-04,68
TTD-13092022-064-TL,344,TTD-13092022-064-TL,2000.000000,924,1,completed,2022-09-13,2022-09-30,67
TTD-13092022-065-PP,344,TTD-13092022-065-PP,20.000000,925,1,completed,2022-09-13,2022-09-14,69
TTD-14092022-066-DH,344,TTD-14092022-066-DH,200.000000,926,1,completed,2022-09-14,2022-09-24,178
TTD-14092022-067-CY,343,TTD-14092022-067-CY,14800.000000,927,1,completed,2022-09-14,2022-09-30,62
TTD-14092022-068-CM,344,TTD-14092022-068-CM,5000.000000,928,1,completed,2022-09-14,2022-09-30,73
TSA-14092022-069-MX,344,TSA-14092022-069-MX,20000.000000,929,1,completed,2022-09-14,2022-10-10,74
TTD-14092022-070-AK,343,TTD-14092022-070-AK,3500.000000,930,1,completed,2022-09-14,2022-09-26,61
TSA-14092022-071-TL,344,TSA-14092022-071-TL,57710.000000,931,1,completed,2022-09-14,2022-09-30,67
TSA-14092022-072-SE,343,TSA-14092022-072-SE,2400.000000,932,1,completed,2022-09-14,2022-10-08,21
TTD-19092022-073-HV-V1,343,TTD-19092022-073-HV-V1,3500.000000,933,1,completed,2022-09-19,2022-10-10,111
TTD-19092022-074-DI,343,TTD-19092022-074-DI,100.000000,934,1,completed,2022-09-19,2022-09-30,65
TTD-19092022-075-DT,343,TTD-19092022-075-DT,24.000000,935,1,completed,2022-09-19,2022-09-26,106
TTD-19092022-076-TL,344,TTD-19092022-076-TL,1000.000000,936,1,completed,2022-09-19,2022-10-07,67
TTD-19092022-077-TF,344,TTD-19092022-077-TF,2500.000000,937,1,completed,2022-09-19,2022-09-24,185
TTD-19092022-078-NI,344,TTD-19092022-078-NI,728.000000,938,1,completed,2022-09-19,2022-09-26,174
TSA-19092022-079-MX,344,TSA-19092022-079-MX,3000.000000,939,1,completed,2022-09-19,2022-10-10,74
TSA-19092022-080-PP,344,TSA-19092022-080-PP,1245.000000,941,1,completed,2022-09-19,2022-09-20,69
TTD-19092022-081-PI-bù,343,TTD-19092022-081-PI-bù,1760.000000,942,1,completed,2022-09-19,2022-09-26,68
TTD-19092022-084-DI,343,TTD-19092022-084-DI,1000.000000,943,1,completed,2022-09-19,2022-10-03,65
TTD-19092022-082-BN,343,TTD-19092022-082-BN,1400.000000,944,1,completed,2022-09-19,2022-10-03,186
TTD-19092022-083-AK,343,TTD-19092022-083-AK,73.000000,945,1,completed,2022-09-19,,61
TTD-19092022-081-HN,343,TTD-19092022-081-HN,3000.000000,946,1,completed,2022-09-19,2022-10-03,72
TTD-19092022-082-TL,344,TTD-19092022-082-TL,1000.000000,947,1,completed,2022-09-19,2022-10-06,67
TTD-20092022-085-WW,344,TTD-20092022-085-WW,1620.000000,948,1,completed,2022-09-20,,14
TSA-20092022-086-AR,343,TSA-20092022-086-AR,55500.000000,949,1,completed,2022-09-20,,20
TSA-20092022-087-NC,343,TSA-20092022-087-NC,44000.000000,950,1,completed,2022-09-20,2022-10-31,8
TSA-20092022-088-PI,343,TSA-20092022-088-PI,35300.000000,951,0,approval,2022-09-20,2022-10-31,68
TTD-20092022-089-SX,344,TTD-20092022-089-SX,835.000000,952,0,approval,2022-09-20,,218
KHCC-220920-111-PROPER CLOTH,343,KHCC-220920-111-PROPER CLOTH,1040.000000,953,1,completed,2022-09-20,2022-09-27,156
TTD-20092022-090-HV,343,TTD-20092022-090-HV,1000.000000,954,1,completed,2022-09-20,2022-10-11,111
TSA-20092022-091-BD,344,TSA-20092022-091-BD,1400.000000,955,1,completed,2022-09-20,2022-11-05,180
TTD-20092022-092-AK,343,TTD-20092022-092-AK,900.000000,956,1,completed,2022-09-20,2022-09-27,61
TTD-20092022-093-KP-Bù,344,TTD-20092022-093-KP-Bù,5000.000000,957,1,completed,2022-09-20,2022-09-21,76
TTD-21092022-094-AK,343,TTD-21092022-094-AK,190.000000,958,1,completed,2022-09-21,2022-09-28,61
TSA-21092022-095-CY,343,TSA-21092022-095-CY,9150.000000,959,1,completed,2022-09-21,2022-10-12,62
TTD-21092022-096-MX-BÙ,344,TTD-21092022-096-MX-BÙ,5000.000000,960,1,completed,2022-09-21,2022-09-22,74
TTD-21092022-097-TG bù,343,TTD-21092022-097-TG bù,10000.000000,961,1,completed,2022-09-21,2022-09-21,207
TTD-21092022-096-PI,343,TTD-21092022-096-PI,1000.000000,962,1,completed,2022-09-21,2022-10-05,68
TTD-21092022-097-KP,344,TTD-21092022-097-KP,6000.000000,963,1,completed,2022-09-21,,76
TSA-21092022-098-HG,343,TSA-21092022-098-HG,1200.000000,964,0,approval,2022-09-21,2022-12-31,1
TTD-21092022-099-VJ,344,TTD-21092022-099-VJ,290.000000,965,1,completed,2022-09-21,2022-10-05,60
TTD-21092022-100-TL,344,TTD-21092022-100-TL,2240.000000,966,1,completed,2022-09-21,2022-10-07,67
TTD-21092022-101-PP,344,TTD-21092022-101-PP,163.000000,967,1,completed,2022-09-21,2022-09-22,69
TSA-21092022-102-DF,344,TSA-21092022-102-DF,10000.000000,968,1,completed,2022-09-21,2022-11-15,46
TTD-22092022-103-AK,343,TTD-22092022-103-AK,200.000000,969,1,completed,2022-09-22,,61
TSA-22092022-104-CW,344,TSA-22092022-104-CW,700.000000,970,1,completed,2022-09-22,2022-11-05,27
TTD-22092022-105-HN,343,TTD-22092022-105-HN,500.000000,971,1,completed,2022-09-22,2022-10-12,72
TTD-22092022-106-HV,343,TTD-22092022-106-HV,3000.000000,972,0,approval,2022-09-22,2022-10-25,111
TTD-22092022-106-CY,343,TTD-22092022-106-CY,10000.000000,973,1,completed,2022-09-22,2022-10-13,62
TTD-22092022-108-PI,343,TTD-22092022-108-PI,7000.000000,974,1,completed,2022-09-22,2022-10-31,68
TTD-22092022-109-AK,343,TTD-22092022-109-AK,197.000000,975,1,completed,2022-09-22,2022-09-29,61
TSA-22092022-110-MX,344,TSA-22092022-110-MX,71500.000000,976,1,completed,2022-09-22,2022-10-22,74
TTD-23092022-111-PI-Bù,343,TTD-23092022-111-PI-Bù,260.000000,977,1,completed,2022-09-23,2022-10-08,68
TTD-23092022-112-NI,344,TTD-23092022-112-NI,132.000000,978,1,completed,2022-09-23,2022-09-30,174
TTD-23092022-112-CS,343,TTD-23092022-112-CS,1.000000,979,1,completed,2022-09-23,2022-09-30,237
TTD-23092022-113-BN,343,TTD-23092022-113-BN,700.000000,980,1,completed,2022-09-23,2022-10-10,186
KHCC-220923-112-BIS,344,KHCC-220923-112-BIS,100.000000,981,1,completed,2022-09-23,2022-09-24,145
TTD-23092022-114-AK,343,TTD-23092022-114-AK,755.000000,982,1,completed,2022-09-23,2022-10-03,61
TTD-23092022-115-TL,344,TTD-23092022-115-TL,43500.000000,983,1,completed,2022-09-23,2022-10-07,67
TTD-23092022-116-WW,344,TTD-23092022-116-WW,1680.000000,984,1,completed,2022-09-23,,14
TTD-23092022-117-PP,344,TTD-23092022-117-PP,102.000000,985,0,approval,2022-09-23,2022-09-28,69
TTD-23092022-118-EV,344,TTD-23092022-118-EV,7000.000000,986,0,approval,2022-09-23,2022-11-23,2
TTD-23092022-119-CM,344,TTD-23092022-119-CM,4570.000000,987,1,completed,2022-09-23,2022-10-15,73
TTD-23092022-120-TQ,344,TTD-23092022-120-TQ,70000.000000,988,1,completed,2022-09-23,2022-10-10,116
TTD-23092022-121-DF,344,TTD-23092022-121-DF,4000.000000,989,1,completed,2022-09-23,2022-11-23,46
KHCC-220919-108-GHA-v1,343,KHCC-220919-108-GHA-v1,146.000000,990,1,completed,2022-09-24,2022-09-30,143
TTD-24092022-122-HV,343,TTD-24092022-122-HV,1000.000000,991,1,completed,2022-09-24,2022-10-17,111
TTD-24092022-123-CY,343,TTD-24092022-123-CY,5000.000000,992,1,completed,2022-09-24,2022-10-17,62
TTD-24092022-124-DD,343,TTD-24092022-124-DD,1000.000000,993,1,completed,2022-09-24,,93
TTD-24092022-125-PI,343,TTD-24092022-125-PI,9000.000000,994,1,completed,2022-09-24,2022-10-26,68
TTD-26092022-126-DT,343,TTD-26092022-126-DT,41.000000,996,1,completed,2022-09-26,2022-10-03,106
TTD-26092022-127-TG,343,TTD-26092022-127-TG,221.000000,997,1,completed,2022-09-26,2022-10-24,207
TTD-26092022-128-BD,344,TTD-26092022-128-BD,1400.000000,998,1,completed,2022-09-26,2022-10-20,180
TTD-26092022-129-SE,343,TTD-26092022-129-SE,7000.000000,999,1,completed,2022-09-26,2022-10-25,21
TTD-26092022-130-FR,343,TTD-26092022-130-FR,1600.000000,1000,0,approval,2022-09-26,2022-10-31,109
TTD-26092022-131-NI,344,TTD-26092022-131-NI,62.000000,1001,1,completed,2022-09-26,2022-10-03,174
TTD-26092022-132-HN,343,TTD-26092022-132-HN,50.000000,1002,1,completed,2022-09-26,2022-10-31,72
TSA-26092022-133-PI,343,TSA-26092022-133-PI,600.000000,1003,1,completed,2022-09-26,2022-10-31,68
TTD-26092022-134-KK,343,TTD-26092022-134-KK,50000.000000,1004,1,completed,2022-09-26,2022-10-31,42
TTD-26092022-135-TR,343,TTD-26092022-135-TR,10700.000000,1005,1,completed,2022-09-26,2022-10-31,41
TTD-26092022-136-KP,344,TTD-26092022-136-KP,2040.000000,1006,1,completed,2022-09-26,2022-10-11,76
TTD-26092022-137-HO,343,TTD-26092022-137-HO,20000.000000,1007,1,completed,2022-09-26,2022-10-31,80
TTD-26092022-138-SC,343,TTD-26092022-138-SC,20000.000000,1008,0,approval,2022-09-26,2022-10-17,235
TTD-26092022-139-FR,343,TTD-26092022-139-FR,1200.000000,1009,0,approval,2022-09-26,2022-10-31,109
TSA-26092022-140-NC,343,TSA-26092022-140-NC,5000.000000,1010,1,completed,2022-09-26,2022-10-31,8
TSA-26092022-141-DD,343,TSA-26092022-141-DD,100.000000,1011,1,completed,2022-09-26,2022-10-31,93
TTD-27092022-142-DT,343,TTD-27092022-142-DT,27.000000,1012,1,completed,2022-09-27,2022-10-04,106
TTD-27092022-143-TQ,344,TTD-27092022-143-TQ,520.000000,1013,1,completed,2022-09-27,2022-10-17,116
TTD-27092022-144-AK,343,TTD-27092022-144-AK,1993.000000,1014,1,completed,2022-09-27,2022-10-04,61
TTD-27092022-145-CB,344,TTD-27092022-145-CB,3800.000000,1015,0,approval,2022-09-27,2022-12-15,64
TTD-27092022-146-NI,344,TTD-27092022-146-NI,96.000000,1016,1,completed,2022-09-27,2022-10-04,174
TSA-27092022-147-SL,343,TSA-27092022-147-SL,1600.000000,1017,0,approval,2022-09-27,2022-10-24,239
TTD-27092022-148-HV,343,TTD-27092022-148-HV,2500.000000,1018,1,completed,2022-09-27,2022-10-31,111
TTD-27092022-149-PP,344,TTD-27092022-149-PP,63.000000,1019,1,completed,2022-09-27,2022-09-28,69
TTD-27092022-150-TL,344,TTD-27092022-150-TL,13500.000000,1020,1,completed,2022-09-27,2022-10-14,67
TTD-28092022-151-CY,343,TTD-28092022-151-CY,15000.000000,1021,1,completed,2022-09-28,2022-10-31,62
