product_id,product_unit_id,unit_id,is_default
2115,18211,1,1
2098,13937,5,0
2098,18212,1,1
2067,13907,5,0
2067,18213,1,1
2062,13902,5,0
2062,18214,1,1
2046,13886,5,0
2046,18215,1,1
1474,13351,5,0
1474,18216,1,1
1451,13328,5,0
1451,18217,1,1
1380,13257,5,0
1380,18218,1,1
1300,13184,5,0
1300,18219,1,1
1297,13181,5,0
1297,18220,1,1
1272,13166,5,0
1272,18221,1,1
1269,13164,5,0
1269,18222,1,1
1259,13155,5,0
1259,18223,1,1
1256,13153,5,0
1256,18224,1,1
1247,13145,5,0
1247,18225,1,1
1244,13143,5,0
1244,18226,1,1
1036,12962,5,0
1036,18228,1,1
1020,12951,5,0
1020,18229,1,1
985,12930,5,0
985,18230,1,1
970,12915,5,0
970,18231,1,1
947,12894,5,0
947,18232,1,1
937,12884,5,0
937,18233,1,1
915,12873,5,0
915,18234,1,1
772,12734,5,0
772,18235,1,1
427,12403,5,0
427,18236,1,1
424,12400,5,0
424,18237,1,1
386,12365,5,0
386,18238,1,1
336,12317,5,0
336,18239,1,1
278,12260,5,0
278,18240,1,1
188,12175,5,0
188,18241,1,1
138,12125,5,0
138,18242,1,1
133,12120,5,0
133,18243,1,1
128,12115,5,0
128,18244,1,1
123,12111,5,0
123,18245,1,1
119,12107,5,0
119,18246,1,1
2185,14024,5,0
2185,18247,1,1
2181,14020,5,0
2181,18248,1,1
2082,13921,5,0
2082,18249,1,1
2075,13914,5,0
2075,18250,1,1
2068,13908,5,0
2068,18251,1,1
1053,12974,5,0
1053,18252,1,1
964,12909,5,0
964,18253,1,1
454,12430,5,0
454,18254,1,1
417,12393,5,0
417,18255,1,1
410,12386,5,0
410,18256,1,1
297,12279,5,0
297,18257,1,1
139,12126,5,0
139,18258,1,1
8213,15639,5,0
8213,18259,1,1
8203,15629,5,0
8203,18260,1,1
8212,15638,5,0
8212,18261,1,1
1063,12984,5,0
1063,18262,1,1
1085,12994,5,0
1085,18263,1,1
8476,15820,5,0
8476,18264,1,1
103,12094,5,0
103,18265,1,1
911,12869,5,0
911,18266,1,1
8546,15876,5,0
8546,18267,1,1
8683,18268,1,1
8683,20897,5,0
8749,18269,1,1
8749,20898,5,0
8543,15873,5,0
8543,18270,1,1
9590,18271,1,1
9590,20899,5,0
9625,18272,1,1
9625,20900,5,0
2330,14168,5,0
2330,18273,1,1
8795,18274,1,1
8795,20901,5,0
1234,13136,5,0
1234,18275,1,1
7508,15330,5,0
7508,18276,1,1
9724,18277,1,1
9724,20902,5,0
8643,18278,1,1
8643,20903,5,0
8192,15618,5,0
8192,18279,1,1
8199,15625,5,0
8199,18281,1,1
8202,15628,5,0
8202,18282,1,1
8211,15637,5,0
8211,18283,1,1
1083,12992,5,0
1083,18284,1,1
8287,15679,5,0
8287,18285,1,1
910,12868,5,0
910,18286,1,1
2012,13853,5,0
2012,18287,1,1
1986,13827,5,0
1986,18288,1,1
8355,15723,5,0
8355,18289,1,1
8354,15722,5,0
8354,18290,1,1
6662,14627,5,0
6662,18292,1,1
6664,14629,5,0
6664,18293,1,1
6893,14721,5,0
6893,18294,1,1
6898,14726,5,0
6898,18295,1,1
6900,14728,5,0
6900,18296,1,1
6902,14730,5,0
6902,18297,1,1
6904,14732,5,0
6904,18298,1,1
6912,14740,5,0
6912,18299,1,1
6913,14741,5,0
6913,18300,1,1
6919,14747,5,0
6919,18301,1,1
6924,14752,5,0
6924,18302,1,1
6927,14755,5,0
6927,18303,1,1
6934,14762,5,0
6934,18304,1,1
6938,14766,5,0
6938,18305,1,1
6941,14769,5,0
6941,18306,1,1
6943,14771,5,0
6943,18307,1,1
6944,14772,5,0
6944,18308,1,1
6945,14773,5,0
6945,18309,1,1
6946,14774,5,0
6946,18310,1,1
6952,14780,5,0
6952,18311,1,1
6953,14781,5,0
6953,18312,1,1
6954,14782,5,0
6954,18313,1,1
6960,14788,5,0
6960,18314,1,1
6965,14793,5,0
6965,18316,1,1
6970,14798,5,0
6970,18317,1,1
6971,14799,5,0
6971,18318,1,1
6973,14801,5,0
6973,18319,1,1
6975,14803,5,0
6975,18320,1,1
6976,14804,5,0
6976,18321,1,1
6984,14812,5,0
6984,18322,1,1
6985,14813,5,0
6985,18323,1,1
6987,14815,5,0
6987,18324,1,1
6992,14820,5,0
6992,18325,1,1
6993,14821,5,0
6993,18326,1,1
6994,14822,5,0
6994,18327,1,1
6995,14823,5,0
6995,18328,1,1
6996,14824,5,0
6996,18329,1,1
6997,14825,5,0
6997,18330,1,1
6998,14826,5,0
6998,18331,1,1
6999,14827,5,0
6999,18332,1,1
7000,14828,5,0
7000,18333,1,1
7001,14829,5,0
7001,18334,1,1
7004,14832,5,0
7004,18335,1,1
7006,14834,5,0
7006,18336,1,1
7007,14835,5,0
7007,18337,1,1
7011,14839,5,0
7011,18338,1,1
7018,14846,5,0
7018,18339,1,1
7032,14860,5,0
7032,18340,1,1
7037,14865,5,0
7037,18341,1,1
7038,14866,5,0
7038,18342,1,1
7039,14867,5,0
7039,18343,1,1
7041,14869,5,0
7041,18344,1,1
7043,14871,5,0
7043,18345,1,1
7044,14872,5,0
7044,18346,1,1
7047,14875,5,0
7047,18347,1,1
7060,14888,5,0
7060,18348,1,1
7061,14889,5,0
7061,18349,1,1
7062,14890,5,0
7062,18350,1,1
7063,14891,5,0
7063,18351,1,1
7064,14892,5,0
7064,18352,1,1
7065,14893,5,0
7065,18353,1,1
7066,14894,5,0
7066,18354,1,1
7067,14895,5,0
7067,18355,1,1
7068,14896,5,0
7068,18356,1,1
7069,14897,5,0
7069,18357,1,1
7090,14918,5,0
7090,18358,1,1
7091,14919,5,0
7091,18359,1,1
7092,14920,5,0
7092,18360,1,1
7096,14924,5,0
7096,18361,1,1
7103,14931,5,0
7103,18362,1,1
7104,14932,5,0
7104,18363,1,1
9904,18364,2,1
9905,18365,4,1
9906,18366,4,1
9908,18368,1,1
9908,20904,5,0
9914,18374,1,1
9914,20905,5,0
7950,18375,16,1
9772,18376,16,1
9771,18377,16,1
9915,18378,4,1
9917,18380,16,1
7178,15005,5,0
7178,18381,1,1
7228,15055,5,0
7228,18382,1,1
826,12786,5,0
826,18383,1,1
9918,18384,16,1
9919,18385,16,1
9920,18386,16,1
9923,18389,1,1
9923,20906,5,0
8676,18390,1,1
8676,20907,5,0
9922,18391,1,1
9922,20908,5,0
8678,18393,1,1
8678,20909,5,0
9924,18394,2,1
3069,18395,6,1
9925,18396,1,1
9925,20910,5,0
9927,18398,2,1
9928,18399,4,1
9929,18400,4,1
9930,18401,4,1
9931,18402,4,1
9932,18403,2,1
9933,18404,4,1
9935,18406,2,1
9916,18407,6,1
9936,18408,1,1
9936,20912,5,0
9937,18410,6,1
9938,18412,1,1
9938,20913,5,0
9939,18413,1,1
9939,20914,5,0
9941,18415,1,1
9941,20915,5,0
9942,18416,1,1
9942,20916,5,0
9943,18417,1,1
9943,20917,5,0
9944,18418,2,1
9945,18419,1,1
9945,20918,5,0
9946,18420,1,1
9946,20919,5,0
9947,18422,3,1
5899,18424,4,1
1154,13060,5,0
1154,18425,1,1
9949,18426,1,1
9949,20920,5,0
1150,13057,5,0
1150,18427,1,1
9951,18429,1,1
9951,20921,5,0
9950,18431,1,1
9950,20922,5,0
9955,18434,1,1
9955,20923,5,0
9956,18436,1,1
9956,20924,5,0
9957,18438,1,1
9957,20925,5,0
9958,18439,1,1
9958,20926,5,0
9960,18441,1,1
9960,20927,5,0
9961,18442,1,1
9961,20928,5,0
9965,18446,1,1
9965,20929,5,0
9966,18447,1,1
9966,20930,5,0
9967,18448,1,1
9967,20931,5,0
9970,18451,1,1
9970,20932,5,0
9971,18452,1,1
9971,20933,5,0
9972,18453,1,1
9972,20934,5,0
9973,18454,1,1
9973,20935,5,0
9974,18455,1,1
9974,20936,5,0
9975,18456,1,1
9975,20937,5,0
9976,18457,1,1
9976,20938,5,0
9977,18458,1,1
9977,20939,5,0
9978,18459,1,1
9978,20940,5,0
9979,18460,1,1
9979,20941,5,0
5119,18464,4,1
5151,18465,4,1
9980,18466,4,1
9907,18467,4,1
9981,18468,4,1
9982,18469,4,1
9984,18471,2,1
9985,18473,4,1
9986,18474,4,1
9987,18475,4,1
9988,18476,4,1
9989,18477,4,1
9992,18480,4,1
9993,18481,3,1
9983,18482,3,1
9994,18483,3,1
9995,18484,4,1
9996,18485,4,1
9998,18487,4,1
9999,18488,4,1
10000,18489,4,1
10001,18491,1,1
10001,20942,5,0
10002,18493,1,1
10002,20943,5,0
10003,18495,4,1
10004,18496,2,1
10005,18497,2,1
1674,13529,5,0
1674,18499,1,1
10007,18500,1,1
10007,20944,5,0
10008,18501,1,1
10008,20945,5,0
10009,18502,2,1
10010,18503,1,1
10010,20946,5,0
10011,18504,1,1
10011,20947,5,0
10012,18505,1,1
10012,20948,5,0
10013,18506,1,1
10013,20949,5,0
10014,18507,1,1
10014,20950,5,0
10015,18508,1,1
10015,20951,5,0
10016,18509,1,1
10016,20952,5,0
10017,18510,1,1
10017,20953,5,0
10018,18511,1,1
10018,20954,5,0
10019,18512,1,1
10019,20955,5,0
10020,18513,1,1
10020,20956,5,0
10021,18514,1,1
10021,20957,5,0
10022,18515,1,1
10022,20958,5,0
10023,18516,1,1
10023,20959,5,0
10024,18517,1,1
10024,20960,5,0
10025,18518,1,1
10025,20961,5,0
10026,18519,1,1
10026,20962,5,0
10027,18520,1,1
10027,20963,5,0
10028,18521,1,1
10028,20964,5,0
10029,18522,1,1
10029,20965,5,0
10030,18523,1,1
10030,20966,5,0
10031,18524,1,1
10031,20967,5,0
10032,18525,2,1
10033,18526,2,1
10034,18527,2,1
10035,18528,2,1
10036,18529,1,1
10036,20968,5,0
10039,18532,4,1
10040,18533,4,1
10041,18534,4,1
10042,18535,4,1
10043,18536,4,1
10044,18537,4,1
10045,18538,4,1
10046,18539,4,1
10047,18540,4,1
10048,18541,4,1
10049,18542,4,1
10050,18543,4,1
10051,18544,4,1
10052,18545,4,1
10053,18546,4,1
10054,18547,4,1
10055,18548,4,1
10056,18549,4,1
10057,18550,4,1
10059,18552,4,1
10060,18553,4,1
10061,18554,4,1
10062,18555,4,1
10063,18556,1,1
10063,20969,5,0
10064,18557,1,1
10064,20970,5,0
9130,18558,1,1
9130,20971,5,0
10065,18559,4,1
10066,18560,4,1
10068,18562,2,1
10069,18563,2,1
10070,18564,1,1
10070,20972,5,0
10071,18565,1,1
10071,20973,5,0
10072,18566,1,1
10072,20974,5,0
10073,18567,1,1
10073,20975,5,0
5750,18577,4,1
5749,18578,4,1
10081,18579,4,1
5733,18580,4,1
10082,18584,1,1
10082,20976,5,0
10083,18585,1,1
10083,20977,5,0
7386,15209,5,0
7386,18586,1,1
10084,18587,1,1
10084,20978,5,0
10085,18588,1,1
10085,20979,5,0
10086,18590,1,1
10086,20980,5,0
10087,18592,1,1
10087,20981,5,0
10088,18594,1,1
10088,20982,5,0
10089,18595,4,1
10090,18596,1,1
10090,20983,5,0
10091,18597,1,1
10091,20984,5,0
6968,14796,5,0
6968,18600,1,1
7281,15106,5,0
7281,18601,1,1
10094,18603,4,1
10095,18604,4,1
10097,18606,4,1
10105,18614,4,1
10106,18615,4,1
10110,18619,4,1
10112,18621,4,1
9230,18622,1,1
9230,20985,5,0
10113,18623,1,1
10113,20986,5,0
10114,18624,1,1
10114,20987,5,0
10115,18625,1,1
10115,20988,5,0
2527,18627,4,1
10117,18628,1,1
10117,20989,5,0
10118,18629,1,1
10118,20990,5,0
10119,18630,1,1
10119,20991,5,0
10122,18634,4,1
10123,18635,1,1
10123,20992,5,0
10124,18636,1,1
10124,20993,5,0
10125,18637,1,1
10125,20994,5,0
10126,18638,4,1
7075,14903,5,0
7075,18640,1,1
10127,18641,1,1
10127,20995,5,0
10128,18642,1,1
10128,20996,5,0
10129,18643,1,1
10129,20997,5,0
10130,18644,1,1
10130,20998,5,0
10131,18645,1,1
10131,20999,5,0
10132,18646,1,1
10132,21000,5,0
10133,18647,4,1
10134,18648,1,1
10134,21001,5,0
10135,18649,1,1
10135,21002,5,0
10136,18650,1,1
10136,21003,5,0
10137,18651,1,1
10137,21004,5,0
10138,18652,1,1
10138,21005,5,0
10139,18653,4,1
9954,18654,1,1
9954,21006,5,0
9952,18656,1,1
9952,21007,5,0
10140,18657,3,1
10142,18659,1,1
10142,21008,5,0
9964,18660,1,1
9964,21009,5,0
10144,18662,1,1
10144,21010,5,0
10145,18663,1,1
10145,21011,5,0
10146,18664,4,1
4088,18665,4,1
10147,18666,1,1
10147,21012,5,0
10149,18669,1,1
10149,21013,5,0
10148,18670,1,1
10148,21014,5,0
10150,18671,1,1
10150,21015,5,0
10151,18672,1,1
10151,21016,5,0
10152,18673,1,1
10152,21017,5,0
10153,18674,1,1
10153,21018,5,0
10154,18675,1,1
10154,21019,5,0
6608,18678,16,1
10155,18679,5,1
10156,18680,1,1
10156,21020,5,0
10157,18682,1,1
10157,21021,5,0
10159,18684,1,1
10159,21022,5,0
10160,18686,1,1
10160,21023,5,0
5574,18689,4,1
5572,18690,4,1
10161,18694,1,1
10161,18695,5,0
120,12108,5,0
120,18696,1,1
121,12109,5,0
121,18697,1,1
134,12121,5,0
134,18698,1,1
9953,18699,1,1
9953,21024,5,0
10162,18700,4,1
10163,18701,4,1
10165,18703,4,1
10166,18704,1,1
10166,21025,5,0
10167,18705,1,1
10167,21026,5,0
10168,18706,1,1
10168,21027,5,0
1312,13193,5,0
1312,18707,1,1
10172,18711,1,1
10172,21028,5,0
10176,18716,2,1
10175,18717,2,1
10174,18718,2,1
10177,18719,2,1
7095,14923,5,0
7095,18721,1,1
2706,18722,2,1
9963,18732,1,1
9963,21034,5,0
9962,18733,1,1
9962,21035,5,0
10178,18735,14,1
9723,18736,1,1
9723,21036,5,0
8255,15662,5,0
8255,18737,1,1
1313,13194,5,0
1313,18738,1,1
6922,14750,5,0
6922,18739,1,1
9882,18740,1,1
9882,21037,5,0
9740,18741,1,1
9740,21038,5,0
7711,15395,5,0
7711,18743,1,1
7678,15364,5,0
7678,18745,1,1
7680,15366,5,0
7680,18746,1,1
7682,15368,5,0
7682,18747,1,1
9079,16144,5,0
9079,18750,1,1
572,12543,5,0
572,18751,1,1
9233,18752,1,1
9233,21039,5,0
573,12544,5,0
573,18753,1,1
1866,13711,5,0
1866,18754,1,1
10181,18755,4,1
10182,18756,4,1
10183,18757,3,1
48,12044,5,0
48,18758,1,1
10184,18759,1,1
10184,21040,5,0
9081,16149,5,0
9081,18760,1,1
10185,18761,1,1
10185,21041,5,0
10186,18763,1,1
10186,21042,5,0
10194,18771,4,1
10195,18772,4,1
10201,18778,4,1
10202,18779,4,1
10203,18780,4,1
10204,18781,4,1
10205,18782,4,1
10206,18783,4,1
10207,18784,4,1
10208,18785,4,1
10217,18794,4,1
10223,18800,4,1
9077,16141,5,0
9077,18804,1,1
10006,18805,1,1
10006,21043,5,0
1764,13610,5,0
1764,18806,1,1
8489,15833,5,0
8489,18807,1,1
8490,15834,5,0
8490,18808,1,1
8445,15796,5,0
8445,18809,1,1
7747,15430,5,0
7747,18810,1,1
1767,13613,5,0
1767,18811,1,1
1766,13612,5,0
1766,18812,1,1
1765,13611,5,0
1765,18813,1,1
1778,13624,5,0
1778,18814,1,1
7748,15431,5,0
7748,18815,1,1
1779,13625,5,0
1779,18816,1,1
1780,13626,5,0
1780,18817,1,1
7745,15428,5,0
7745,18818,1,1
1799,13645,5,0
1799,18819,1,1
1807,13653,5,0
1807,18820,1,1
8505,15846,5,0
8505,18821,1,1
1808,13654,5,0
1808,18822,1,1
1809,13655,5,0
1809,18823,1,1
7751,15434,5,0
7751,18824,1,1
8506,15847,5,0
8506,18825,1,1
7746,15429,5,0
7746,18826,1,1
8925,18827,1,1
8925,21044,5,0
8923,18828,1,1
8923,21045,5,0
1773,13619,5,0
1773,18829,1,1
1774,13620,5,0
1774,18830,1,1
9078,16142,5,0
9078,18834,1,1
7749,15432,5,0
7749,18837,1,1
9080,16148,5,0
9080,18838,1,1
10227,18839,1,1
10227,21046,5,0
10228,18840,1,1
10228,21047,5,0
10230,18842,4,1
10231,18843,4,1
10232,18844,4,1
10233,18845,4,1
10234,18846,4,1
10237,18849,4,1
10238,18850,2,1
10239,18851,2,1
10058,18853,4,1
10240,18854,4,1
10241,18855,4,1
10242,18856,4,1
10243,18857,4,1
10244,18858,4,1
10245,18859,4,1
5517,18865,4,1
5518,18866,4,1
10248,18871,1,1
10248,21048,5,0
10246,18872,1,1
10246,21049,5,0
10249,18873,1,1
10249,21050,5,0
10247,18874,1,1
10247,21051,5,0
10250,18875,2,1
10251,18877,1,1
10251,21052,5,0
10252,18879,1,1
10252,21053,5,0
10253,18880,1,1
10253,21054,5,0
10254,18881,1,1
10254,21055,5,0
10262,18890,3,1
10259,18893,3,1
10258,18894,3,1
10257,18895,3,1
10256,18896,3,1
10255,18897,3,1
9871,18898,3,1
9870,18899,3,1
10263,18901,1,1
10263,21056,5,0
10264,18902,1,1
10264,21057,5,0
10265,18903,1,1
10265,21058,5,0
10236,18904,4,1
10261,18905,3,1
10260,18906,3,1
10235,18907,4,1
10266,18908,1,1
10266,21059,5,0
10267,18909,1,1
10267,21060,5,0
10268,18910,1,1
10268,21061,5,0
10269,18911,4,1
10270,18912,1,1
10270,21062,5,0
10271,18913,1,1
10271,21063,5,0
10272,18914,1,1
10272,21064,5,0
10273,18915,1,1
10273,21065,5,0
10274,18916,1,1
10274,21066,5,0
10275,18917,1,1
10275,21067,5,0
10276,18919,1,1
10276,21068,5,0
10277,18920,1,1
10277,21069,5,0
10278,18921,1,1
10278,21070,5,0
10279,18922,1,1
10279,21071,5,0
10280,18925,1,1
10280,21072,5,0
10229,18926,1,1
10229,21073,5,0
10281,18927,1,1
10281,21074,5,0
10282,18929,1,1
10282,21075,5,0
2710,18930,2,1
10283,18931,1,1
10283,21076,5,0
10284,18932,1,1
10284,21077,5,0
10285,18934,1,1
10285,21078,5,0
10286,18935,1,1
10286,21079,5,0
10287,18936,1,1
10287,21080,5,0
10288,18937,1,1
10288,21081,5,0
10289,18938,1,1
10289,21082,5,0
10290,18939,2,1
10291,18940,1,1
10291,21083,5,0
10292,18942,1,1
10292,21084,5,0
10293,18943,1,1
10293,21085,5,0
10294,18944,2,1
10295,18945,1,1
10295,21086,5,0
10296,18946,1,1
10296,21087,5,0
10298,18949,1,1
10298,18952,5,0
10299,18950,1,1
10299,18951,5,0
879,12838,5,0
879,18953,1,1
10300,18954,4,1
10301,18955,4,1
10301,18956,14,0
10302,18957,1,1
10302,21088,5,0
2689,18958,2,1
8,12006,5,0
8,18960,1,1
7,12005,5,0
7,18961,1,1
6,12004,5,0
6,18962,1,1
10303,18963,4,1
10304,18964,4,1
10305,18965,4,1
10306,18966,4,1
10307,18967,4,1
10143,18968,1,1
10143,21089,5,0
10308,18969,1,1
10308,21090,5,0
10309,18970,1,1
10309,21091,5,0
10310,18972,1,1
10310,21092,5,0
10075,18973,1,1
10075,21093,5,0
10074,18974,1,1
10074,21094,5,0
10311,18975,2,1
10312,18978,2,1
10313,18979,1,1
10313,21095,5,0
10314,18980,1,1
10314,21096,5,0
10315,18981,2,1
9849,18982,4,1
9848,18983,4,1
9847,18984,4,1
9846,18985,4,1
9830,18986,4,1
9829,18987,4,1
9823,18988,4,1
6013,18989,4,1
10316,18990,4,1
10317,18991,4,1
10318,18992,4,1
10319,18993,4,1
10320,18994,4,1
10321,18995,4,1
10322,18996,4,1
10323,18997,4,1
10324,18998,4,1
10325,18999,4,1
10326,19000,4,1
10327,19001,4,1
10328,19002,4,1
10329,19003,4,1
10330,19004,4,1
10331,19005,4,1
10332,19006,4,1
10333,19007,4,1
10334,19008,4,1
10335,19009,4,1
10336,19010,4,1
10337,19011,4,1
10338,19012,4,1
10339,19013,4,1
10340,19014,4,1
10341,19015,4,1
10342,19016,4,1
10343,19017,4,1
10344,19018,4,1
10345,19019,4,1
10346,19020,4,1
10347,19021,4,1
10348,19022,4,1
10349,19023,4,1
10350,19024,4,1
10351,19025,4,1
10352,19026,4,1
10353,19027,4,1
10354,19028,4,1
10355,19029,4,1
10356,19030,4,1
10357,19031,3,1
8473,19037,16,1
7940,19039,16,1
10358,19040,2,1
10359,19041,2,1
10360,19044,1,1
10360,21097,5,0
7887,19036,16,1
7935,7945,16,1
7929,7939,16,1
7828,19034,16,1
10361,19045,1,1
10361,21098,5,0
10362,19046,1,1
10362,21099,5,0
10363,19047,1,1
10363,21100,5,0
10364,19048,1,1
10364,21101,5,0
10365,19049,1,1
10365,21102,5,0
10366,19050,1,1
10366,21103,5,0
10367,19051,4,1
10368,19052,3,1
6658,14623,5,0
6658,19053,1,1
10369,19054,6,1
10370,19055,1,1
10370,21104,5,0
6660,14625,5,0
6660,19059,1,1
6659,14624,5,0
6659,19060,1,1
6889,14717,5,0
6889,19061,1,1
7048,14876,5,0
7048,19062,1,1
7049,14877,5,0
7049,19064,1,1
7050,14878,5,0
7050,19065,1,1
7073,14901,5,0
7073,19066,1,1
7108,14936,5,0
7108,19067,1,1
7109,14937,5,0
7109,19068,1,1
7110,14938,5,0
7110,19069,1,1
7111,14939,5,0
7111,19070,1,1
7114,14942,5,0
7114,19071,1,1
10372,19072,1,1
10372,21105,5,0
10373,19074,1,1
10373,21106,5,0
7116,14944,5,0
7116,19075,1,1
7118,14946,5,0
7118,19076,1,1
7119,14947,5,0
7119,19077,1,1
7121,14949,5,0
7121,19078,1,1
7123,14951,5,0
7123,19079,1,1
7128,14956,5,0
7128,19080,1,1
7129,14957,5,0
7129,19081,1,1
7130,14958,5,0
7130,19082,1,1
7131,14959,5,0
7131,19083,1,1
7132,14960,5,0
7132,19084,1,1
7133,14961,5,0
7133,19085,1,1
7134,14962,5,0
7134,19086,1,1
7136,14964,5,0
7136,19087,1,1
7139,14966,5,0
7139,19088,1,1
7141,14968,5,0
7141,19089,1,1
7142,14969,5,0
7142,19090,1,1
7145,14972,5,0
7145,19091,1,1
7147,14974,5,0
7147,19092,1,1
7152,14979,5,0
7152,19093,1,1
7153,14980,5,0
7153,19094,1,1
7154,14981,5,0
7154,19095,1,1
7155,14982,5,0
7155,19096,1,1
7160,14987,5,0
7160,19097,1,1
7162,14989,5,0
7162,19098,1,1
7171,14998,5,0
7171,19099,1,1
7173,15000,5,0
7173,19100,1,1
7177,15004,5,0
7177,19101,1,1
7181,15008,5,0
7181,19102,1,1
7185,15012,5,0
7185,19103,1,1
7186,15013,5,0
7186,19104,1,1
7187,15014,5,0
7187,19105,1,1
7188,15015,5,0
7188,19106,1,1
7198,15025,5,0
7198,19107,1,1
7201,15028,5,0
7201,19109,1,1
7202,15029,5,0
7202,19110,1,1
7203,15030,5,0
7203,19111,1,1
7204,15031,5,0
7204,19112,1,1
7205,15032,5,0
7205,19113,1,1
7206,15033,5,0
7206,19114,1,1
7208,15035,5,0
7208,19115,1,1
7209,15036,5,0
7209,19116,1,1
7222,15049,5,0
7222,19117,1,1
7223,15050,5,0
7223,19118,1,1
7226,15053,5,0
7226,19119,1,1
7232,15059,5,0
7232,19120,1,1
7237,15064,5,0
7237,19121,1,1
7251,15078,5,0
7251,19122,1,1
7260,15087,5,0
7260,19123,1,1
7261,15088,5,0
7261,19124,1,1
7262,15089,5,0
7262,19125,1,1
7265,15092,5,0
7265,19127,1,1
7271,15098,5,0
7271,19128,1,1
7280,15105,5,0
7280,19129,1,1
7292,15117,5,0
7292,19130,1,1
7303,15128,5,0
7303,19131,1,1
7306,15130,5,0
7306,19132,1,1
7307,15131,5,0
7307,19133,1,1
7308,15132,5,0
7308,19134,1,1
7309,15133,5,0
7309,19135,1,1
7314,15138,5,0
7314,19136,1,1
7328,15152,5,0
7328,19137,1,1
7329,15153,5,0
7329,19138,1,1
7338,15162,5,0
7338,19139,1,1
7346,15170,5,0
7346,19140,1,1
7347,15171,5,0
7347,19141,1,1
7348,15172,5,0
7348,19142,1,1
7349,15173,5,0
7349,19143,1,1
7350,15174,5,0
7350,19144,1,1
7686,15370,5,0
7686,19145,1,1
7705,15389,5,0
7705,19146,1,1
7326,15150,5,0
7326,19147,1,1
7961,15510,5,0
7961,19148,1,1
7962,15511,5,0
7962,19149,1,1
7963,15512,5,0
7963,19150,1,1
861,12820,5,0
861,19151,1,1
7230,15057,5,0
7230,19152,1,1
7117,14945,5,0
7117,19153,1,1
10374,19154,8,1
2335,14173,5,0
2335,19155,1,1
8313,15686,5,0
8313,19156,1,1
8314,15687,5,0
8314,19157,1,1
8312,15685,5,0
8312,19158,1,1
1109,13018,5,0
1109,19159,1,1
1099,13008,5,0
1099,19160,1,1
1101,13010,5,0
1101,19161,1,1
1103,13012,5,0
1103,19162,1,1
1105,13014,5,0
1105,19163,1,1
1107,13016,5,0
1107,19164,1,1
1113,13022,5,0
1113,19165,1,1
1115,13024,5,0
1115,19166,1,1
1117,11744,5,0
1117,19167,1,1
1119,13027,5,0
1119,19168,1,1
1121,13029,5,0
1121,19169,1,1
1123,13031,5,0
1123,19170,1,1
10375,19171,2,1
10376,19172,6,1
8612,19173,1,1
8612,21107,5,0
7268,15095,5,0
7268,19174,1,1
10377,19175,2,1
10378,19176,2,1
10379,19177,1,1
10379,21108,5,0
9464,19183,1,1
9464,20070,5,0
9463,19185,1,1
9463,20071,5,0
10380,19187,1,1
10380,21109,5,0
10381,19188,2,1
10382,19189,1,1
10382,21110,5,0
10383,19190,6,1
7646,19191,4,1
10384,19192,1,1
10384,21111,5,0
10385,19193,1,1
10385,21112,5,0
10386,19195,1,1
10386,21113,5,0
10387,19196,1,1
10387,21114,5,0
10388,19197,2,1
10389,19198,1,1
10389,21115,5,0
10390,19199,1,1
10390,21116,5,0
9208,16348,4,1
10391,19200,1,1
10391,21117,5,0
10392,19201,1,1
10392,21118,5,0
10393,19202,1,1
10393,21119,5,0
7825,19204,3,1
10395,19206,3,1
1716,13571,5,0
1716,19207,1,1
10396,19208,2,1
10397,19209,4,1
10297,18948,1,1
10297,21120,5,0
9948,19210,1,1
9948,21121,5,0
10398,19211,2,1
10399,19212,1,1
10399,21122,5,0
10400,19213,1,1
10400,21123,5,0
10401,19214,2,1
5766,5766,4,1
10402,19215,1,1
10402,21124,5,0
10403,19216,1,1
10403,21125,5,0
10404,19217,1,1
10404,21126,5,0
10405,19218,2,1
10407,19220,1,1
10407,21127,5,0
10406,19219,1,1
10406,21128,5,0
10408,19221,1,1
10408,21129,5,0
10409,19222,2,1
147,147,1,1
147,12134,5,0
1834,1834,1,1
1834,11745,5,0
1243,8825,1,1
1243,13142,5,0
1246,8826,1,1
1246,13144,5,0
745,9500,1,1
745,11717,5,0
1310,8852,1,1
1310,13191,5,0
2404,2404,3,1
2299,2299,1,1
2299,14137,5,0
10410,19223,1,1
10410,19254,5,0
10411,19224,1,1
10411,19253,5,0
10412,19225,1,1
10412,19251,5,0
10413,19226,1,1
10413,19252,5,0
10414,19227,4,1
10415,19228,4,1
10416,19229,4,1
10418,19231,4,1
10420,19233,4,1
10421,19234,4,1
10422,19235,4,1
10423,19236,4,1
10424,19237,4,1
10425,19238,4,1
10426,19239,4,1
10427,19240,4,1
10428,19241,4,1
10429,19242,4,1
10431,19244,4,1
10432,19245,2,1
10433,19246,1,1
10433,21130,5,0
10434,19247,1,1
10434,21131,5,0
10435,19248,2,1
10437,19250,1,1
10437,21132,5,0
1810,13656,5,0
1810,17601,1,1
8440,10970,1,1
8440,15791,5,0
8434,10968,1,1
8434,15785,5,0
8439,10971,1,1
8439,15790,5,0
9144,16272,1,1
9144,21133,5,0
9145,16273,1,1
9145,21134,5,0
9901,17881,1,1
9901,21135,5,0
8441,15792,5,0
8441,17246,1,1
8651,11259,1,1
8651,21136,5,0
8436,10973,1,1
8436,15787,5,0
8650,11258,1,1
8650,21137,5,0
8638,11214,1,1
